UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRET_PCF,RET_PCF,XRET_PCP,RET_PCP 
207306,"R",243,"R",599,"R",41,"R",61,"R",34
207324,"R",512,"R",522,"R",98,"R",72,"R",0
207351,"R",251,"R",499,"R",50,"R",58,"R",42
207388,"R",3132,"R",5019,"R",62,"R",78,"R",61
207397,"R",400,"R",764,"R",52,"R",42,"R",38
207403,"R",361,"R",576,"R",63,"R",74,"R",36
207449,"R",1525,"R",4365,"R",35,"R",43,"R",25
207458,"R",352,"R",355,"R",99,"R",76,"R",100
207500,"R",3283,"R",5190,"R",63,"R",85,"R",56
207537,"R",12,"R",21,"R",57,"R",89,"A",
207564,"R",837,"R",1925,"R",43,"R",49,"R",16
207582,"R",549,"R",767,"R",72,"R",86,"R",45
207607,"A",,"A",,"A",,"R",100,"R",71
207625,"A",,"A",,"A",,"R",65,"A",
207634,"A",,"A",,"A",,"R",58,"R",49
207661,"R",638,"R",1799,"R",35,"R",47,"R",42
207670,"R",757,"R",3198,"R",24,"R",44,"R",37
207689,"R",85,"R",196,"R",43,"R",52,"R",24
207704,"A",,"A",,"A",,"R",85,"A",
207722,"R",231,"R",450,"R",51,"R",60,"R",32
207740,"R",355,"R",984,"R",36,"R",45,"R",34
207786,"A",,"A",,"A",,"R",100,"A",
207838,"A",,"A",,"A",,"R",56,"R",51
207847,"R",586,"R",1559,"R",38,"R",54,"R",38
207856,"R",43,"R",44,"R",98,"R",57,"A",
207865,"R",841,"R",1358,"R",62,"R",60,"R",36
207935,"R",1099,"R",6611,"R",17,"R",57,"R",37
207962,"A",,"A",,"A",,"R",78,"A",
207971,"R",656,"R",825,"R",80,"R",82,"R",83
208017,"A",,"A",,"A",,"R",82,"A",
208026,"A",,"A",,"A",,"R",59,"R",62
208035,"R",301,"R",1519,"R",20,"R",39,"R",21
208044,"A",,"A",,"A",,"R",94,"Z",0
208053,"A",,"A",,"A",,"R",68,"R",27
208080,"A",,"A",,"A",,"R",67,"A",
208187,"A",,"A",,"A",,"R",71,"A",
208239,"R",160,"R",346,"R",46,"R",51,"R",31
208248,"A",,"A",,"A",,"R",78,"A",
208275,"R",161,"R",706,"R",23,"R",57,"R",32
208318,"R",426,"R",1667,"R",26,"R",57,"R",33
208390,"R",374,"R",1073,"R",35,"R",45,"R",26
208406,"R",564,"R",2147,"R",26,"R",100,"R",76
208415,"R",203,"R",395,"R",51,"R",41,"R",74
208433,"A",,"A",,"A",,"R",86,"A",
208479,"A",,"A",,"A",,"R",84,"A",
208488,"R",184,"R",460,"R",40,"R",82,"A",
208512,"A",,"A",,"A",,"R",66,"R",71
208637,"A",,"A",,"A",,"A",,"R",91
208646,"R",323,"R",920,"R",35,"R",65,"R",31
208655,"A",,"A",,"A",,"R",86,"A",
208725,"R",37,"R",44,"R",84,"R",63,"R",50
208822,"R",415,"R",639,"R",65,"R",78,"A",
208859,"A",,"A",,"A",,"R",88,"A",
208965,"R",141,"R",150,"R",94,"R",68,"R",28
209038,"R",943,"R",3110,"R",30,"R",54,"R",36
209056,"R",509,"R",618,"R",82,"R",83,"A",
209065,"R",449,"R",503,"R",89,"R",86,"A",
209074,"R",780,"R",2303,"R",34,"R",52,"R",36
209083,"A",,"A",,"A",,"R",65,"A",
209108,"R",8,"R",260,"R",3,"R",25,"R",75
209153,"A",,"A",,"A",,"R",86,"A",
209205,"A",,"A",,"A",,"R",89,"R",15
209241,"R",6,"R",27,"R",22,"R",57,"A",
209250,"R",948,"R",3901,"R",24,"R",51,"R",34
209287,"R",74,"R",187,"R",40,"R",63,"R",25
209348,"A",,"A",,"A",,"R",73,"A",
209409,"R",66,"R",121,"R",55,"R",60,"A",
209506,"R",277,"R",1143,"R",24,"R",67,"R",44
209533,"R",8,"R",34,"R",24,"R",54,"R",0
209542,"R",2902,"R",4400,"R",66,"R",81,"R",46
209551,"R",3352,"R",4812,"R",70,"R",83,"R",24
209603,"R",36,"R",128,"R",28,"R",79,"R",33
209612,"R",360,"R",443,"R",81,"R",80,"Z",0
209667,"A",,"A",,"A",,"R",90,"A",
209676,"A",,"A",,"A",,"R",82,"A",
209694,"A",,"A",,"A",,"R",63,"A",
209700,"A",,"A",,"A",,"R",90,"A",
209719,"A",,"A",,"A",,"R",100,"A",
209746,"R",1209,"R",5040,"R",24,"R",57,"R",38
209807,"R",1285,"R",5225,"R",25,"R",67,"R",50
209825,"R",724,"R",815,"R",89,"R",86,"R",100
209922,"R",376,"R",455,"R",83,"R",90,"R",100
209940,"R",170,"R",316,"R",54,"R",45,"R",36
209986,"A",,"A",,"A",,"R",75,"A",
210076,"R",466,"R",683,"R",68,"R",67,"A",
210100,"A",,"A",,"A",,"R",63,"A",
210146,"R",709,"R",1490,"R",48,"R",65,"R",29
210155,"R",399,"R",774,"R",52,"R",46,"R",45
210234,"R",378,"R",710,"R",53,"R",39,"R",34
210270,"R",195,"R",708,"R",28,"R",56,"R",45
210304,"R",76,"R",182,"R",42,"R",62,"R",0
210331,"R",188,"R",325,"R",58,"R",72,"A",
210340,"A",,"A",,"A",,"R",81,"A",
210359,"R",67,"R",150,"R",45,"R",48,"R",26
210401,"R",475,"R",528,"R",90,"R",86,"A",
210429,"R",752,"R",1323,"R",57,"R",65,"R",24
210438,"R",7,"R",8,"R",88,"A",,"A",
210474,"A",,"A",,"A",,"R",76,"A",
210483,"A",,"A",,"A",,"R",45,"A",
210492,"R",40,"R",46,"R",87,"R",67,"A",
210571,"R",458,"R",553,"R",83,"R",75,"A",
210605,"R",2447,"R",5623,"R",44,"R",55,"R",42
210669,"R",570,"R",638,"R",89,"R",88,"R",0
210711,"A",,"A",,"A",,"R",88,"R",73
210739,"R",392,"R",392,"R",100,"R",87,"A",
210748,"A",,"A",,"A",,"R",95,"R",94
210775,"R",306,"R",415,"R",74,"R",73,"A",
210784,"A",,"A",,"A",,"R",81,"R",77
210890,"R",114,"R",118,"R",97,"R",74,"R",100
210906,"R",80,"R",161,"R",50,"R",96,"R",40
210942,"R",557,"R",1207,"R",46,"R",62,"R",42
210951,"A",,"A",,"A",,"R",73,"A",
210960,"R",613,"R",3905,"R",16,"R",57,"R",34
211006,"A",,"A",,"A",,"R",74,"R",89
211024,"R",155,"R",222,"R",70,"R",74,"A",
211079,"R",460,"R",892,"R",52,"R",53,"R",36
211088,"R",570,"R",699,"R",82,"R",80,"R",100
211112,"A",,"A",,"A",,"R",66,"R",77
211149,"A",,"A",,"A",,"R",72,"A",
211158,"R",1631,"R",2206,"R",74,"R",79,"R",25
211200,"R",265,"R",265,"R",100,"R",77,"A",
211246,"R",5,"R",30,"R",17,"R",75,"R",25
211273,"R",358,"R",365,"R",98,"R",96,"A",
211291,"R",923,"R",973,"R",95,"R",96,"A",
211307,"R",1683,"R",3279,"R",51,"R",64,"R",34
211316,"A",,"A",,"A",,"R",96,"R",100
211334,"A",,"A",,"A",,"R",88,"Z",0
211343,"R",780,"R",1181,"R",66,"R",54,"R",27
211352,"R",529,"R",683,"R",77,"R",73,"R",44
211361,"R",1260,"R",1995,"R",63,"R",74,"R",50
211398,"R",54,"R",56,"R",96,"R",67,"R",67
211431,"R",265,"R",499,"R",53,"R",65,"R",70
211440,"R",1424,"R",1453,"R",98,"R",94,"R",100
211468,"R",243,"R",493,"R",49,"R",86,"R",78
211477,"R",163,"R",301,"R",54,"R",58,"R",54
211495,"A",,"A",,"A",,"R",79,"A",
211556,"R",147,"R",436,"R",34,"R",70,"A",
211583,"R",215,"R",393,"R",55,"R",63,"A",
211608,"R",437,"R",513,"R",85,"R",63,"R",0
211617,"A",,"A",,"A",,"R",84,"R",20
211635,"A",,"A",,"A",,"A",,"A",
211644,"R",1305,"R",1919,"R",68,"R",73,"R",27
211750,"R",152,"R",435,"R",35,"R",89,"R",77
211802,"A",,"A",,"A",,"R",84,"R",100
211820,"A",,"A",,"A",,"R",80,"A",
211893,"R",16,"R",32,"R",50,"R",82,"A",
211909,"R",38,"R",61,"R",62,"R",90,"R",88
211927,"R",1471,"R",2533,"R",58,"R",59,"R",38
211954,"R",193,"R",213,"R",91,"R",96,"A",
211981,"R",447,"R",592,"R",76,"R",73,"A",
212009,"R",618,"R",640,"R",97,"R",91,"A",
212045,"R",73,"R",115,"R",63,"R",83,"Z",0
212054,"R",2315,"R",3737,"R",62,"R",84,"R",52
212072,"R",79,"R",89,"R",89,"R",82,"R",71
212090,"R",92,"R",275,"R",33,"R",53,"R",48
212106,"R",1323,"R",1627,"R",81,"R",87,"R",50
212115,"R",1240,"R",1770,"R",70,"R",78,"R",30
212133,"R",449,"R",535,"R",84,"R",80,"R",0
212160,"R",1214,"R",1816,"R",67,"R",74,"R",59
212197,"R",529,"R",627,"R",84,"R",86,"A",
212212,"A",,"A",,"A",,"R",79,"A",
212230,"A",,"A",,"A",,"R",71,"A",
212267,"A",,"A",,"A",,"R",57,"R",46
212276,"A",,"A",,"A",,"R",76,"R",50
212285,"A",,"A",,"A",,"R",77,"R",20
212294,"A",,"A",,"A",,"R",76,"R",85
212300,"A",,"A",,"A",,"R",80,"A",
212328,"A",,"A",,"A",,"R",78,"R",55
212337,"A",,"A",,"A",,"R",44,"R",37
212355,"A",,"A",,"A",,"R",67,"R",59
212373,"A",,"A",,"A",,"R",87,"R",44
212382,"A",,"A",,"A",,"R",65,"R",40
212391,"A",,"A",,"A",,"R",76,"R",53
212407,"A",,"A",,"A",,"A",,"A",
212425,"R",80,"R",117,"R",68,"R",53,"R",56
212434,"R",50,"R",50,"R",100,"R",84,"A",
212568,"R",5,"R",40,"R",13,"R",88,"A",
212577,"R",524,"R",524,"R",100,"R",91,"A",
212601,"R",604,"R",949,"R",64,"R",81,"R",25
212656,"R",295,"R",377,"R",78,"R",78,"R",50
212674,"R",730,"R",759,"R",96,"R",91,"A",
212683,"A",,"A",,"A",,"R",72,"R",60
212708,"A",,"A",,"A",,"R",64,"R",40
212753,"A",,"A",,"A",,"R",68,"R",65
212771,"R",3,"R",4,"R",75,"A",,"A",
212805,"R",674,"R",766,"R",88,"R",93,"A",
212832,"R",273,"R",490,"R",56,"R",72,"R",89
212869,"R",160,"R",403,"R",40,"R",61,"R",68
212878,"R",631,"R",1721,"R",37,"R",55,"R",46
212911,"R",314,"R",329,"R",95,"R",99,"A",
212975,"R",75,"R",75,"R",100,"R",77,"A",
212984,"R",283,"R",512,"R",55,"R",79,"R",89
212993,"R",60,"R",62,"R",97,"R",90,"A",
213002,"R",241,"R",272,"R",89,"R",46,"R",50
213011,"R",302,"R",322,"R",94,"R",67,"A",
213020,"R",2543,"R",3366,"R",76,"R",76,"R",36
213057,"R",72,"R",76,"R",95,"R",45,"R",83
213163,"R",4,"R",46,"R",9,"R",41,"A",
213181,"A",,"A",,"A",,"R",69,"A",
213215,"A",,"A",,"A",,"R",71,"A",
213233,"R",151,"R",210,"R",72,"R",62,"A",
213251,"R",362,"R",395,"R",92,"R",86,"A",
213303,"R",314,"R",539,"R",58,"R",66,"R",28
213312,"A",,"A",,"A",,"R",74,"A",
213321,"R",480,"R",725,"R",66,"R",75,"A",
213330,"A",,"A",,"A",,"R",92,"A",
213349,"R",1930,"R",2857,"R",68,"R",77,"R",25
213358,"R",259,"R",440,"R",59,"R",68,"R",100
213367,"R",839,"R",1139,"R",74,"R",83,"R",67
213376,"R",291,"R",573,"R",51,"R",48,"R",41
213385,"R",630,"R",643,"R",98,"R",92,"A",
213400,"R",104,"R",192,"R",54,"R",69,"R",50
213455,"A",,"A",,"A",,"R",95,"R",83
213473,"R",49,"R",124,"R",40,"R",82,"R",80
213491,"A",,"A",,"A",,"R",88,"R",55
213507,"R",447,"R",492,"R",91,"R",83,"A",
213525,"R",1110,"R",2332,"R",48,"R",56,"R",36
213534,"R",112,"R",644,"R",17,"R",69,"R",91
213543,"R",1217,"R",1286,"R",95,"R",94,"A",
213552,"A",,"A",,"A",,"R",93,"R",91
213570,"R",202,"R",219,"R",92,"R",40,"R",49
213589,"R",435,"R",519,"R",84,"R",91,"R",87
213598,"R",654,"R",707,"R",93,"R",70,"R",33
213613,"R",1079,"R",1440,"R",75,"R",68,"R",0
213622,"R",21,"R",44,"R",48,"R",65,"A",
213659,"R",1147,"R",2205,"R",52,"R",58,"R",35
213668,"R",375,"R",375,"R",100,"R",80,"A",
213686,"R",34,"R",34,"R",100,"R",63,"A",
213774,"R",112,"R",270,"R",41,"R",71,"R",59
213783,"R",609,"R",888,"R",69,"R",73,"R",63
213826,"R",385,"R",584,"R",66,"R",76,"R",33
213914,"R",110,"R",145,"R",76,"R",71,"Z",0
213987,"R",952,"R",1246,"R",76,"R",79,"R",100
213996,"R",735,"R",820,"R",90,"R",84,"A",
214023,"R",32,"R",44,"R",73,"R",48,"R",61
214041,"R",1342,"R",1918,"R",70,"R",83,"R",64
214069,"R",308,"R",429,"R",72,"R",89,"R",64
214111,"R",1680,"R",3079,"R",55,"R",58,"R",31
214148,"R",119,"R",177,"R",67,"R",79,"A",
214157,"R",375,"R",462,"R",81,"R",86,"A",
214166,"R",309,"R",537,"R",58,"R",73,"A",
214175,"R",615,"R",615,"R",100,"R",93,"A",
214227,"R",193,"R",238,"R",81,"R",84,"R",58
214254,"A",,"A",,"A",,"R",81,"A",
214272,"R",544,"R",609,"R",89,"R",75,"A",
214290,"A",,"A",,"A",,"R",70,"A",
214315,"R",17,"R",24,"R",71,"R",76,"R",100
214379,"R",1463,"R",2781,"R",53,"R",61,"R",36
214476,"R",12,"R",70,"R",17,"A",,"A",
214546,"A",,"A",,"A",,"R",91,"R",50
214582,"R",249,"R",314,"R",79,"R",55,"R",43
214591,"R",1018,"R",1257,"R",81,"R",83,"R",80
214625,"R",200,"R",332,"R",60,"R",69,"R",67
214634,"R",120,"R",327,"R",37,"R",71,"R",14
214643,"R",183,"R",267,"R",69,"R",75,"R",0
214652,"R",308,"R",511,"R",60,"R",76,"R",0
214670,"R",199,"R",319,"R",62,"R",72,"R",67
214689,"R",1477,"R",1615,"R",91,"R",84,"R",43
214698,"R",240,"R",348,"R",69,"R",73,"R",0
214704,"R",952,"R",1147,"R",83,"R",80,"R",75
214713,"R",337,"R",721,"R",47,"R",82,"R",100
214731,"R",459,"R",627,"R",73,"R",69,"R",25
214740,"R",185,"R",306,"R",60,"R",82,"R",0
214759,"R",204,"R",412,"R",50,"R",78,"R",50
214768,"R",539,"R",596,"R",90,"R",80,"A",
214777,"R",8027,"R",8811,"R",91,"R",94,"R",100
214786,"R",230,"R",353,"R",65,"R",81,"R",100
214795,"R",388,"R",525,"R",74,"R",74,"R",0
214801,"R",863,"R",1214,"R",71,"R",73,"R",0
214810,"R",298,"R",383,"R",78,"R",80,"R",0
214829,"R",276,"R",522,"R",53,"R",71,"R",56
214838,"R",14,"R",74,"R",19,"R",81,"A",
214883,"R",20,"R",498,"R",4,"R",67,"R",72
214892,"R",116,"R",334,"R",35,"R",81,"A",
214908,"A",,"A",,"A",,"R",76,"A",
214944,"A",,"A",,"A",,"R",81,"A",
214962,"A",,"A",,"A",,"R",78,"R",100
214971,"R",43,"R",61,"R",70,"R",93,"R",100
215008,"A",,"A",,"A",,"R",97,"A",
215026,"R",6,"R",6,"R",100,"R",100,"A",
215053,"R",61,"R",63,"R",97,"R",85,"A",
215062,"R",2336,"R",3243,"R",72,"R",98,"R",95
215099,"R",708,"R",808,"R",88,"R",73,"R",77
215105,"R",569,"R",685,"R",83,"R",76,"A",
215114,"R",170,"R",294,"R",58,"R",79,"R",40
215132,"R",501,"R",584,"R",86,"R",85,"A",
215239,"R",1626,"R",4489,"R",36,"R",51,"R",33
215266,"R",351,"R",441,"R",80,"R",69,"R",0
215275,"R",407,"R",550,"R",74,"R",75,"R",100
215284,"R",789,"R",872,"R",90,"R",76,"R",60
215293,"R",3390,"R",4215,"R",80,"R",89,"R",50
215309,"R",217,"R",254,"R",85,"R",50,"R",33
215336,"A",,"A",,"A",,"R",83,"A",
215381,"R",194,"R",279,"R",70,"R",72,"A",
215390,"A",,"A",,"A",,"R",75,"R",69
215415,"R",1168,"R",1168,"R",100,"R",72,"A",
215433,"R",38,"R",70,"R",54,"R",56,"A",
215442,"R",472,"R",962,"R",49,"R",72,"R",66
215530,"A",,"A",,"A",,"R",83,"R",50
215567,"A",,"A",,"A",,"R",79,"A",
215585,"R",606,"R",1091,"R",56,"R",36,"R",46
215594,"R",142,"R",199,"R",71,"R",81,"R",97
215637,"R",419,"R",419,"R",100,"R",2,"A",
215646,"R",259,"R",407,"R",64,"R",50,"A",
215655,"R",652,"R",1064,"R",61,"R",74,"R",30
215682,"R",69,"R",82,"R",84,"R",52,"A",
215691,"R",70,"R",90,"R",78,"R",81,"A",
215743,"R",391,"R",478,"R",82,"R",83,"A",
215770,"R",1022,"R",1184,"R",86,"R",87,"R",36
215798,"R",437,"R",439,"R",100,"R",86,"A",
215868,"R",177,"R",228,"R",78,"R",58,"R",46
215886,"A",,"A",,"A",,"R",79,"R",74
215895,"R",14,"R",14,"R",100,"R",69,"A",
215929,"R",981,"R",1117,"R",88,"R",89,"A",
215947,"R",316,"R",470,"R",67,"R",65,"A",
215956,"R",9,"R",15,"R",60,"R",100,"A",
215965,"R",7,"R",56,"R",13,"R",60,"R",50
215974,"R",15,"R",164,"R",9,"R",83,"R",85
215992,"R",20,"R",36,"R",56,"R",58,"A",
216010,"R",1496,"R",1931,"R",77,"R",77,"R",75
216038,"R",1429,"R",2132,"R",67,"R",76,"R",0
216047,"R",10,"R",17,"R",59,"R",75,"A",
216074,"A",,"A",,"A",,"R",98,"R",97
216083,"R",289,"R",300,"R",96,"R",70,"R",75
216162,"R",13,"R",13,"R",100,"R",75,"A",
216180,"R",6,"R",6,"R",100,"R",100,"A",
216223,"A",,"A",,"A",,"R",83,"R",85
216278,"R",535,"R",563,"R",95,"R",86,"A",
216287,"R",370,"R",386,"R",96,"R",96,"A",
216296,"R",319,"R",459,"R",69,"R",72,"A",
216311,"R",38,"R",38,"R",100,"R",92,"Z",0
216339,"R",3851,"R",6717,"R",57,"R",87,"R",35
216357,"R",365,"R",401,"R",91,"R",62,"A",
216366,"R",29,"R",525,"R",6,"R",77,"R",80
216418,"R",124,"R",431,"R",29,"R",71,"R",68
216427,"R",52,"R",52,"R",100,"R",70,"A",
216436,"R",123,"R",123,"R",100,"R",77,"A",
216445,"R",129,"R",129,"R",100,"R",95,"A",
216454,"R",148,"R",148,"R",100,"R",84,"A",
216524,"R",405,"R",439,"R",92,"R",92,"A",
216542,"R",172,"R",336,"R",51,"R",62,"R",100
216551,"R",138,"R",138,"R",100,"R",67,"A",
216579,"A",,"A",,"A",,"R",85,"A",
216597,"R",1634,"R",1752,"R",93,"R",95,"A",
216630,"R",64,"R",74,"R",86,"R",64,"R",50
216649,"R",11,"R",17,"R",65,"R",89,"A",
216667,"R",455,"R",455,"R",100,"R",86,"A",
216694,"R",324,"R",379,"R",85,"R",74,"A",
216746,"A",,"A",,"A",,"R",93,"R",85
216764,"R",1885,"R",3041,"R",62,"R",85,"A",
216773,"R",19,"R",74,"R",26,"R",52,"A",
216782,"A",,"A",,"A",,"R",55,"A",
216807,"R",311,"R",311,"R",100,"R",81,"R",100
216825,"R",982,"R",2068,"R",47,"R",59,"R",38
216852,"R",740,"R",885,"R",84,"R",71,"A",
216931,"R",571,"R",708,"R",81,"R",74,"R",33
216986,"R",39,"R",52,"R",75,"R",60,"A",
217013,"R",76,"R",100,"R",76,"R",74,"R",0
217040,"R",18,"R",19,"R",95,"R",82,"A",
217059,"R",1093,"R",1425,"R",77,"R",78,"R",53
217077,"A",,"A",,"A",,"R",72,"A",
217086,"R",49,"R",65,"R",75,"R",79,"R",71
217095,"A",,"A",,"A",,"R",100,"R",100
217156,"R",1466,"R",1494,"R",98,"R",97,"Z",0
217165,"R",808,"R",913,"R",88,"R",86,"A",
217235,"R",2413,"R",2470,"R",98,"R",69,"R",31
217244,"R",229,"R",276,"R",83,"R",77,"A",
217305,"R",668,"R",1240,"R",54,"A",,"A",
217350,"A",,"A",,"A",,"A",,"R",87
217402,"R",1024,"R",1229,"R",83,"R",91,"R",50
217420,"R",1081,"R",1786,"R",61,"R",76,"R",31
217475,"R",2150,"R",3442,"R",62,"R",62,"R",50
217484,"R",2744,"R",3521,"R",78,"R",81,"R",39
217493,"R",422,"R",519,"R",81,"R",95,"Z",0
217518,"R",1028,"R",1213,"R",85,"R",77,"A",
217536,"R",567,"R",610,"R",93,"R",80,"A",
217545,"A",,"A",,"A",,"R",59,"A",
217572,"R",5,"R",44,"R",11,"R",48,"A",
217581,"A",,"A",,"A",,"R",85,"R",79
217606,"R",44,"R",73,"R",60,"R",85,"R",80
217615,"R",392,"R",845,"R",46,"R",50,"R",42
217624,"R",150,"R",203,"R",74,"R",36,"R",0
217633,"R",394,"R",515,"R",77,"R",64,"R",25
217688,"R",590,"R",804,"R",73,"R",62,"A",
217712,"R",179,"R",670,"R",27,"R",47,"R",36
217721,"R",635,"R",719,"R",88,"R",58,"R",100
217749,"R",852,"R",1004,"R",85,"R",77,"R",100
217776,"R",135,"R",189,"R",71,"R",60,"A",
217794,"A",,"A",,"A",,"R",88,"R",76
217819,"R",1968,"R",2603,"R",76,"R",80,"R",40
217828,"A",,"A",,"A",,"R",73,"R",67
217837,"R",164,"R",296,"R",55,"R",50,"R",29
217864,"R",538,"R",614,"R",88,"R",82,"A",
217873,"R",398,"R",443,"R",90,"R",74,"A",
217882,"R",2758,"R",3600,"R",77,"R",89,"R",50
217891,"R",39,"R",100,"R",39,"R",61,"A",
217907,"R",186,"R",231,"R",81,"R",67,"R",33
217925,"R",89,"R",134,"R",66,"R",71,"R",50
217934,"R",257,"R",371,"R",69,"R",69,"R",100
217961,"R",161,"R",177,"R",91,"R",71,"R",27
217989,"R",442,"R",685,"R",65,"R",32,"R",16
217998,"R",178,"R",189,"R",94,"R",70,"A",
218025,"R",733,"R",1351,"R",54,"R",58,"R",40
218043,"R",64,"R",99,"R",65,"R",58,"R",94
218061,"R",797,"R",1008,"R",79,"R",67,"R",50
218070,"R",683,"R",733,"R",93,"R",94,"R",100
218089,"R",1,"R",49,"R",2,"R",38,"R",6
218113,"R",1774,"R",3906,"R",45,"R",55,"R",40
218140,"R",748,"R",1554,"R",48,"R",52,"R",42
218159,"A",,"A",,"A",,"R",71,"A",
218195,"A",,"A",,"A",,"R",84,"A",
218229,"R",578,"R",781,"R",74,"R",62,"R",9
218238,"R",210,"R",708,"R",30,"R",68,"R",30
218353,"R",1511,"R",3498,"R",43,"R",51,"R",39
218399,"R",249,"R",297,"R",84,"R",52,"R",0
218414,"R",264,"R",321,"R",82,"R",57,"A",
218441,"R",520,"R",610,"R",85,"R",65,"A",
218487,"R",315,"R",692,"R",46,"R",55,"R",42
218520,"R",491,"R",1055,"R",47,"R",56,"R",40
218539,"R",362,"R",394,"R",92,"R",83,"A",
218645,"R",622,"R",920,"R",68,"R",67,"R",38
218654,"R",204,"R",363,"R",56,"R",48,"R",38
218663,"R",3646,"R",4944,"R",74,"R",86,"R",32
218672,"R",259,"R",357,"R",73,"R",65,"R",29
218681,"R",186,"R",288,"R",65,"R",58,"R",30
218690,"R",225,"R",339,"R",66,"R",57,"R",20
218706,"R",67,"R",108,"R",62,"R",59,"R",22
218724,"R",1468,"R",2089,"R",70,"R",67,"R",67
218733,"R",870,"R",1104,"R",79,"R",64,"R",0
218742,"R",781,"R",1403,"R",56,"R",65,"R",39
218821,"R",457,"R",480,"R",95,"R",57,"R",0
218830,"R",656,"R",1388,"R",47,"R",55,"R",41
218858,"R",262,"R",716,"R",37,"R",53,"R",41
218867,"A",,"A",,"A",,"R",29,"Z",0
218885,"R",1091,"R",1675,"R",65,"R",51,"R",39
218894,"R",1594,"R",3056,"R",52,"R",55,"R",42
218919,"R",137,"R",172,"R",80,"R",61,"R",0
218955,"R",85,"R",228,"R",37,"R",46,"R",46
218964,"R",1180,"R",1491,"R",79,"R",75,"R",50
218973,"R",378,"R",397,"R",95,"R",89,"A",
218991,"R",736,"R",1564,"R",47,"R",49,"R",36
219000,"R",442,"R",542,"R",82,"R",76,"R",50
219037,"A",,"A",,"A",,"R",76,"A",
219046,"R",610,"R",1193,"R",51,"R",55,"R",36
219055,"R",29,"R",124,"R",23,"R",31,"R",40
219082,"R",294,"R",494,"R",60,"R",66,"R",47
219091,"R",180,"R",300,"R",60,"R",53,"R",0
219125,"A",,"A",,"A",,"R",78,"A",
219143,"R",793,"R",838,"R",95,"R",78,"R",74
219170,"R",12,"R",12,"R",100,"R",100,"A",
219189,"R",375,"R",397,"R",94,"R",86,"R",72
219198,"R",164,"R",303,"R",54,"R",71,"R",70
219204,"R",67,"R",495,"R",14,"R",61,"R",67
219213,"R",41,"R",147,"R",28,"R",43,"R",33
219259,"R",367,"R",376,"R",98,"R",65,"R",1
219277,"R",155,"R",244,"R",64,"R",13,"R",31
219295,"R",81,"R",272,"R",30,"R",68,"R",33
219347,"R",279,"R",367,"R",76,"R",74,"R",46
219356,"R",1837,"R",2917,"R",63,"R",77,"R",46
219374,"R",80,"R",167,"R",48,"R",44,"R",56
219383,"R",225,"R",395,"R",57,"R",70,"A",
219392,"A",,"A",,"A",,"R",100,"A",
219408,"R",40,"R",57,"R",70,"R",23,"R",19
219426,"R",552,"R",863,"R",64,"R",64,"R",43
219453,"A",,"A",,"A",,"R",78,"A",
219471,"R",1021,"R",1128,"R",91,"R",71,"R",54
219480,"R",574,"R",647,"R",89,"R",60,"R",23
219505,"R",44,"R",101,"R",44,"R",76,"R",39
219578,"R",24,"R",40,"R",60,"R",37,"R",56
219587,"A",,"A",,"A",,"R",60,"R",60
219596,"A",,"A",,"A",,"R",76,"R",86
219602,"R",1213,"R",2309,"R",53,"R",64,"R",36
219639,"R",42,"R",219,"R",19,"R",91,"R",66
219709,"R",764,"R",1207,"R",63,"R",76,"R",75
219718,"R",245,"R",314,"R",78,"R",67,"R",50
219790,"R",197,"R",249,"R",79,"R",79,"A",
219806,"R",437,"R",438,"R",100,"R",62,"A",
219824,"R",1031,"R",2204,"R",47,"R",54,"R",45
219833,"R",281,"R",282,"R",100,"R",75,"R",33
219879,"R",526,"R",958,"R",55,"R",54,"R",41
219888,"R",814,"R",974,"R",84,"R",59,"R",46
219903,"A",,"A",,"A",,"R",76,"A",
219921,"A",,"A",,"A",,"R",77,"R",28
219949,"R",189,"R",304,"R",62,"R",55,"R",33
219976,"R",570,"R",692,"R",82,"R",75,"R",33
219994,"A",,"A",,"A",,"R",77,"R",26
220002,"R",186,"R",279,"R",67,"R",83,"R",52
220057,"R",464,"R",547,"R",85,"R",51,"R",40
220075,"R",1717,"R",2810,"R",61,"R",71,"R",46
220118,"R",49,"R",49,"R",100,"R",81,"A",
220127,"A",,"A",,"A",,"R",76,"R",69
220163,"A",,"A",,"A",,"R",68,"R",69
220181,"R",261,"R",299,"R",87,"R",81,"A",
220206,"R",74,"R",109,"R",68,"R",65,"R",25
220215,"R",358,"R",457,"R",78,"R",73,"A",
220251,"A",,"A",,"A",,"R",81,"A",
220279,"A",,"A",,"A",,"R",90,"R",75
220312,"R",171,"R",197,"R",87,"R",50,"R",18
220321,"A",,"A",,"A",,"R",89,"R",86
220394,"A",,"A",,"A",,"R",84,"A",
220400,"R",805,"R",1369,"R",59,"R",51,"R",42
220464,"R",56,"R",57,"R",98,"R",27,"A",
220473,"R",143,"R",203,"R",70,"R",78,"A",
220491,"A",,"A",,"A",,"R",91,"A",
220516,"R",207,"R",541,"R",38,"R",67,"R",100
220552,"R",35,"R",127,"R",28,"R",38,"A",
220589,"R",166,"R",166,"R",100,"R",64,"A",
220598,"R",445,"R",548,"R",81,"R",68,"A",
220604,"R",86,"R",151,"R",57,"R",50,"R",43
