UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRET_PCF,RET_PCF,XRET_PCP,RET_PCP 
146621,"R",14,"R",16,"R",88,"R",53,"R",0
146667,"R",180,"R",232,"R",78,"R",69,"R",69
146676,"R",387,"R",440,"R",88,"Z",0,"Z",0
146685,"R",486,"R",1533,"R",32,"R",54,"R",43
146700,"R",563,"R",563,"R",100,"R",63,"A",
146719,"R",2078,"R",2763,"R",75,"R",83,"Z",0
146755,"R",3,"R",120,"R",3,"Z",0,"Z",0
146791,"R",155,"A",,"A",,"R",81,"A",
146807,"R",5,"A",,"A",,"R",94,"R",94
146816,"R",55,"R",90,"R",61,"R",64,"R",5
146825,"R",160,"R",279,"R",57,"R",59,"R",0
147004,"R",346,"R",1304,"R",27,"R",66,"R",38
147013,"R",273,"R",677,"R",40,"R",73,"Z",0
147165,"R",19,"R",153,"R",12,"R",0,"R",50
147244,"R",572,"R",700,"R",82,"R",75,"Z",0
147341,"R",367,"R",423,"R",87,"R",79,"A",
147378,"R",1524,"R",4964,"R",31,"R",68,"R",39
147396,"R",59,"R",68,"R",87,"R",83,"A",
147411,"R",226,"R",1206,"R",19,"R",66,"R",49
147439,"R",28,"A",,"A",,"R",74,"R",75
147536,"R",27,"R",507,"R",5,"R",46,"R",27
147590,"R",0,"A",,"A",,"A",,"R",0
147642,"R",11,"A",,"A",,"R",53,"R",79
147660,"R",422,"R",760,"R",56,"R",79,"R",50
147679,"R",356,"R",607,"R",59,"R",78,"R",28
147703,"R",3166,"R",5534,"R",57,"R",79,"R",50
147749,"R",181,"R",373,"R",49,"R",33,"R",23
147767,"R",1952,"R",2028,"R",96,"R",97,"A",
147776,"R",960,"R",2258,"R",43,"R",69,"R",47
147800,"R",779,"R",6005,"R",13,"R",67,"R",34
147819,"R",33,"A",,"A",,"R",94,"A",
147828,"R",669,"R",943,"R",71,"R",75,"R",75
147916,"R",896,"R",3520,"R",25,"R",68,"R",63
147970,"R",126,"A",,"A",,"R",88,"A",
148007,"R",465,"R",1373,"R",34,"R",48,"R",38
148016,"R",139,"R",139,"R",100,"R",79,"A",
148098,"R",11,"A",,"A",,"R",85,"R",90
148131,"R",202,"R",410,"R",49,"R",68,"A",
148140,"R",111,"R",111,"R",100,"R",85,"A",
148177,"R",629,"R",970,"R",65,"R",56,"R",32
148256,"R",843,"R",3145,"R",27,"R",58,"R",39
148292,"R",228,"R",893,"R",26,"R",56,"R",28
148335,"R",977,"R",1684,"R",58,"R",56,"R",100
148380,"R",788,"R",2144,"R",37,"R",58,"R",43
148399,"R",47,"R",109,"R",43,"R",63,"R",55
148405,"R",157,"R",290,"R",54,"R",61,"R",100
148487,"R",269,"R",1012,"R",27,"R",69,"R",47
148496,"R",267,"R",384,"R",70,"R",83,"R",100
148584,"R",190,"R",581,"R",33,"R",80,"A",
148627,"R",413,"R",420,"R",98,"R",75,"R",0
148654,"R",138,"R",873,"R",16,"R",84,"A",
148672,"R",292,"R",847,"R",34,"R",63,"R",34
148821,"R",130,"R",356,"R",37,"R",50,"R",25
148849,"R",9,"R",24,"R",38,"R",50,"A",
148876,"R",353,"R",510,"R",69,"R",57,"R",18
148919,"R",16,"R",16,"R",100,"R",100,"A",
148937,"R",91,"R",696,"R",13,"R",60,"R",24
148955,"R",29,"A",,"A",,"R",86,"A",
148973,"R",5,"R",5,"R",100,"R",57,"A",
148991,"R",230,"R",828,"R",28,"R",56,"R",34
149019,"R",117,"R",175,"R",67,"R",59,"R",40
149204,"R",17,"A",,"A",,"R",90,"A",
149222,"R",2451,"R",5303,"R",46,"R",68,"R",35
149231,"R",1721,"R",3048,"R",56,"R",75,"R",42
149310,"R",35,"R",35,"R",100,"R",68,"A",
149329,"R",17,"R",21,"R",81,"R",86,"A",
149365,"R",226,"R",1781,"R",13,"R",52,"R",40
149499,"R",25,"A",,"A",,"R",91,"A",
149505,"R",229,"R",333,"R",69,"R",80,"R",67
149514,"R",196,"R",313,"R",63,"R",71,"R",0
149532,"R",1052,"R",4311,"R",24,"R",62,"R",38
149550,"R",39,"A",,"A",,"R",64,"R",56
149639,"R",22,"R",31,"R",71,"R",89,"A",
149727,"R",596,"R",1982,"R",30,"R",68,"R",42
149772,"R",1812,"R",3215,"R",56,"R",79,"R",20
149781,"R",578,"R",578,"R",100,"R",95,"Z",0
149842,"R",1673,"R",4862,"R",34,"R",66,"R",41
150048,"R",136,"R",170,"R",80,"R",53,"R",48
150066,"R",566,"R",695,"R",81,"R",74,"R",25
150075,"R",5,"A",,"A",,"R",72,"A",
150127,"R",14,"R",14,"R",100,"R",93,"A",
150136,"R",3668,"R",5029,"R",73,"R",76,"R",42
150145,"R",310,"R",327,"R",95,"R",81,"R",67
150163,"R",865,"R",988,"R",88,"R",87,"A",
150172,"R",50,"R",148,"R",34,"R",67,"R",43
150251,"R",117,"R",124,"R",94,"R",71,"A",
150303,"R",34,"A",,"A",,"R",80,"A",
150400,"R",586,"R",586,"R",100,"R",92,"A",
150428,"R",11,"A",,"A",,"R",81,"A",
150437,"R",30,"A",,"A",,"R",80,"R",85
150455,"R",324,"R",348,"R",93,"R",83,"A",
150525,"R",57,"A",,"A",,"R",100,"A",
150534,"R",670,"R",670,"R",100,"R",81,"Z",0
150561,"R",73,"R",113,"R",65,"R",70,"Z",0
150604,"R",273,"R",331,"R",82,"R",76,"A",
150640,"R",10,"R",10,"R",100,"R",100,"R",0
150668,"R",195,"R",298,"R",65,"R",80,"R",100
150677,"R",217,"R",232,"R",94,"R",74,"A",
150695,"R",22,"A",,"A",,"R",80,"A",
150710,"R",9,"A",,"A",,"R",65,"A",
150756,"R",265,"R",284,"R",93,"R",77,"A",
150765,"R",8,"A",,"A",,"R",100,"A",
150774,"R",150,"R",188,"R",80,"R",53,"R",75
150853,"R",48,"A",,"A",,"R",76,"R",76
150941,"R",239,"R",312,"R",77,"R",78,"A",
150978,"R",298,"R",935,"R",32,"R",49,"R",51
150987,"R",879,"R",1920,"R",46,"R",44,"R",50
150996,"R",147,"R",303,"R",49,"R",57,"R",36
151005,"R",543,"R",957,"R",57,"R",57,"R",48
151014,"R",279,"R",695,"R",40,"R",47,"R",44
151023,"R",515,"R",778,"R",66,"R",43,"R",46
151032,"R",363,"R",835,"R",43,"R",50,"R",50
151041,"R",194,"R",625,"R",31,"R",52,"R",58
151050,"R",300,"R",686,"R",44,"R",54,"R",61
151069,"R",519,"R",770,"R",67,"R",54,"R",47
151078,"R",107,"R",238,"R",45,"R",46,"R",51
151087,"R",228,"R",584,"R",39,"R",40,"R",41
151096,"R",159,"R",301,"R",53,"R",54,"R",46
151102,"R",1601,"R",2866,"R",56,"R",64,"R",47
151111,"R",2409,"R",4576,"R",53,"R",66,"R",46
151157,"R",35,"R",77,"R",45,"R",41,"R",60
151166,"R",241,"R",370,"R",65,"R",41,"R",50
151184,"R",32,"R",65,"R",49,"R",36,"R",57
151193,"R",60,"R",109,"R",55,"R",47,"R",35
151209,"R",63,"R",126,"R",50,"R",57,"R",28
151236,"R",34,"R",64,"R",53,"R",44,"R",40
151245,"R",31,"R",96,"R",32,"R",59,"R",50
151263,"R",727,"R",839,"R",87,"R",74,"R",39
151290,"R",347,"R",2798,"R",12,"R",67,"R",33
151306,"R",2042,"R",2811,"R",73,"R",59,"R",35
151324,"R",1624,"R",2317,"R",70,"R",66,"R",12
151333,"R",382,"R",687,"R",56,"R",55,"R",49
151342,"R",806,"R",1535,"R",53,"R",65,"R",48
151351,"R",6912,"R",7787,"R",89,"R",87,"R",78
151360,"R",472,"R",954,"R",49,"R",58,"R",45
151379,"R",665,"R",1151,"R",58,"R",65,"R",47
151388,"R",284,"R",549,"R",52,"R",55,"R",51
151458,"R",311,"R",329,"R",95,"R",79,"R",56
151467,"R",167,"R",167,"R",100,"R",92,"A",
151494,"R",131,"R",166,"R",79,"R",65,"R",51
151500,"R",179,"R",196,"R",91,"R",64,"R",44
151519,"R",335,"R",516,"R",65,"R",59,"R",40
151537,"R",19,"R",44,"R",43,"R",88,"A",
151564,"R",10,"A",,"A",,"R",44,"R",68
151607,"R",9,"A",,"A",,"R",56,"R",48
151616,"R",27,"R",67,"R",40,"R",81,"A",
151625,"R",243,"R",243,"R",100,"R",67,"A",
151652,"R",50,"A",,"A",,"R",88,"R",88
151661,"R",782,"A",,"A",,"R",65,"A",
151777,"R",330,"R",361,"R",91,"R",71,"A",
151786,"R",189,"R",418,"R",45,"R",70,"R",25
151801,"R",1416,"R",3161,"R",45,"R",77,"R",22
151810,"R",27,"R",180,"R",15,"R",22,"R",27
151829,"R",29,"A",,"A",,"R",83,"A",
151874,"R",58,"A",,"A",,"R",64,"R",73
151944,"R",29,"R",61,"R",48,"R",32,"A",
151962,"R",13,"R",76,"R",17,"R",58,"A",
152044,"R",18,"A",,"A",,"R",70,"R",72
152080,"R",1965,"R",2086,"R",94,"R",97,"A",
152099,"R",251,"R",545,"R",46,"R",69,"R",1
152150,"R",18,"A",,"A",,"R",88,"R",81
152220,"R",245,"A",,"A",,"R",71,"A",
152248,"R",1096,"R",2268,"R",48,"R",64,"R",43
152266,"R",558,"R",1056,"R",53,"R",50,"R",48
152275,"R",25,"A",,"A",,"R",79,"R",91
152309,"R",25,"A",,"A",,"R",56,"R",85
152318,"R",448,"R",469,"R",96,"R",92,"A",
152327,"R",15,"A",,"A",,"R",64,"A",
152336,"R",306,"R",312,"R",98,"R",78,"R",70
152363,"R",266,"R",350,"R",76,"R",71,"Z",0
152381,"R",76,"R",372,"R",20,"R",64,"R",76
152390,"R",377,"R",420,"R",90,"R",87,"A",
152415,"R",123,"R",232,"R",53,"R",75,"R",100
152424,"R",183,"R",256,"R",71,"R",82,"R",48
152497,"R",23,"R",76,"R",30,"R",37,"R",0
152530,"R",458,"R",506,"R",91,"R",88,"R",0
152567,"R",297,"R",402,"R",74,"R",64,"R",50
152600,"R",673,"R",799,"R",84,"R",84,"R",69
152628,"R",5,"A",,"A",,"R",78,"R",68
152637,"R",2067,"R",3462,"R",60,"R",69,"R",27
152673,"R",249,"R",251,"R",99,"R",100,"A",
152798,"R",18,"R",18,"R",100,"R",76,"A",
152822,"R",193,"R",327,"R",59,"R",72,"R",44
152992,"R",251,"R",354,"R",71,"R",71,"R",62
153001,"R",287,"R",703,"R",41,"R",76,"A",
153038,"R",14,"A",,"A",,"R",74,"R",100
153074,"R",19,"R",32,"R",59,"R",95,"A",
153083,"R",82,"R",82,"R",100,"R",82,"A",
153092,"R",5,"A",,"A",,"R",82,"A",
153108,"R",365,"R",424,"R",86,"R",81,"A",
153126,"R",158,"R",227,"R",70,"R",79,"R",100
153144,"R",316,"R",316,"R",100,"R",81,"R",100
153162,"R",320,"R",358,"R",89,"R",79,"A",
153171,"R",12,"A",,"A",,"R",85,"A",
153214,"R",1259,"R",6064,"R",21,"R",54,"R",31
153241,"R",6,"R",14,"R",43,"R",71,"A",
153250,"R",351,"R",352,"R",100,"R",78,"A",
153269,"R",809,"R",947,"R",85,"R",85,"A",
153278,"R",305,"R",389,"R",78,"R",66,"R",10
153296,"R",208,"R",399,"R",52,"R",63,"R",96
153302,"R",78,"R",128,"R",61,"R",58,"R",33
153311,"R",832,"R",2321,"R",36,"R",57,"R",36
153320,"R",84,"R",132,"R",64,"R",75,"R",0
153339,"R",6,"A",,"A",,"R",89,"A",
153366,"R",255,"R",480,"R",53,"R",70,"R",0
153375,"R",220,"R",556,"R",40,"R",68,"R",50
153384,"R",387,"R",406,"R",95,"R",92,"A",
153409,"R",102,"R",174,"R",59,"R",74,"A",
153418,"R",74,"R",244,"R",30,"R",79,"R",100
153427,"R",163,"R",163,"R",100,"R",94,"A",
153445,"R",1091,"R",2325,"R",47,"R",63,"R",34
153472,"R",765,"R",1201,"R",64,"R",59,"R",27
153524,"R",646,"R",1319,"R",49,"R",63,"R",38
153533,"R",562,"R",1632,"R",34,"R",55,"R",30
153542,"R",0,"R",21,"R",0,"R",89,"A",
153588,"R",9,"A",,"A",,"R",53,"A",
153597,"R",127,"A",,"A",,"R",78,"A",
153603,"R",3752,"R",5421,"R",69,"R",86,"R",82
153621,"R",135,"R",267,"R",51,"R",52,"R",0
153630,"R",602,"R",2169,"R",28,"R",57,"R",32
153658,"R",3818,"R",6479,"R",59,"R",84,"R",66
153737,"R",2736,"R",5695,"R",48,"R",56,"R",29
153746,"R",44,"A",,"A",,"R",89,"A",
153764,"R",71,"A",,"A",,"R",86,"A",
153773,"R",57,"A",,"A",,"R",82,"A",
153782,"R",29,"A",,"A",,"R",87,"A",
153825,"R",364,"R",436,"R",83,"R",78,"R",50
153834,"R",630,"R",631,"R",100,"R",84,"R",50
153861,"R",31,"R",39,"R",79,"R",85,"R",0
153922,"R",154,"R",547,"R",28,"R",57,"R",87
153977,"R",40,"R",278,"R",14,"R",70,"R",77
154004,"R",309,"R",404,"R",76,"R",65,"A",
154013,"R",181,"R",495,"R",37,"R",76,"A",
154022,"R",69,"R",355,"R",19,"R",63,"A",
154059,"R",684,"R",1011,"R",68,"R",61,"R",59
154095,"R",1702,"R",3023,"R",56,"R",80,"R",71
154101,"R",374,"R",374,"R",100,"R",76,"A",
154110,"R",568,"R",2027,"R",28,"R",56,"R",34
154129,"R",204,"R",565,"R",36,"R",65,"R",45
154165,"R",18,"A",,"A",,"R",67,"A",
154174,"R",23,"R",30,"R",77,"R",82,"R",100
154208,"R",74,"A",,"A",,"R",95,"A",
154235,"R",470,"R",828,"R",57,"R",79,"R",67
154262,"R",16,"R",79,"R",20,"R",69,"R",31
154332,"R",19,"A",,"A",,"R",81,"A",
154341,"R",38,"A",,"A",,"R",78,"A",
154350,"R",336,"R",505,"R",67,"R",82,"A",
154378,"R",442,"R",2103,"R",21,"R",62,"R",0
154396,"R",263,"R",423,"R",62,"R",68,"R",33
154448,"R",48,"R",48,"R",100,"R",82,"A",
154457,"R",27,"A",,"A",,"R",83,"A",
154466,"R",19,"A",,"A",,"R",55,"A",
154484,"R",6,"A",,"A",,"R",69,"A",
154493,"R",126,"R",845,"R",15,"R",64,"R",49
154509,"R",19,"R",27,"R",70,"R",67,"A",
154518,"R",161,"R",224,"R",72,"R",61,"R",100
154527,"R",518,"R",570,"R",91,"R",77,"Z",0
154545,"R",32,"A",,"A",,"R",79,"A",
154572,"R",310,"R",2065,"R",15,"R",55,"R",45
154590,"R",448,"R",707,"R",63,"R",54,"R",25
154633,"R",21,"A",,"A",,"R",79,"A",
154642,"R",373,"R",672,"R",56,"R",54,"R",31
154651,"R",78,"A",,"A",,"A",,"A",
154688,"R",239,"R",325,"R",74,"R",81,"R",100
154697,"R",420,"R",1636,"R",26,"R",65,"R",15
154712,"R",303,"R",424,"R",71,"R",72,"A",
154721,"R",148,"R",225,"R",66,"R",61,"R",100
154749,"R",96,"R",168,"R",57,"R",66,"Z",0
154767,"R",214,"R",214,"R",100,"R",59,"A",
154776,"R",113,"R",155,"R",73,"R",51,"A",
154794,"R",16,"R",26,"R",62,"R",100,"A",
154800,"R",994,"R",2836,"R",35,"R",58,"R",35
154819,"R",127,"A",,"A",,"R",67,"A",
154837,"R",1,"R",1,"R",100,"R",100,"R",0
154855,"R",92,"R",129,"R",71,"R",56,"A",
154907,"R",296,"R",758,"R",39,"R",54,"R",29
154925,"R",360,"R",396,"R",91,"R",52,"R",36
154934,"R",217,"R",353,"R",61,"R",88,"R",38
154943,"R",37,"A",,"A",,"R",84,"R",84
154952,"R",688,"R",1858,"R",37,"R",65,"R",31
154970,"R",37,"A",,"A",,"R",64,"A",
154998,"R",332,"R",472,"R",70,"R",47,"R",47
155007,"R",63,"R",235,"R",27,"R",54,"R",15
155025,"R",726,"R",1289,"R",56,"R",68,"R",46
155052,"R",65,"R",175,"R",37,"R",72,"R",59
155061,"R",772,"R",815,"R",95,"R",64,"R",65
155070,"R",22,"R",54,"R",41,"R",69,"A",
155089,"R",151,"R",457,"R",33,"R",57,"R",69
155098,"R",326,"R",995,"R",33,"R",68,"R",31
155104,"R",349,"R",413,"R",85,"R",51,"R",16
155140,"R",195,"R",836,"R",23,"R",46,"R",8
155159,"R",26,"A",,"A",,"R",91,"A",
155177,"R",195,"R",272,"R",72,"R",72,"A",
155186,"R",461,"R",1021,"R",45,"R",35,"R",51
155195,"R",773,"R",1327,"R",58,"R",60,"R",32
155201,"R",154,"R",389,"R",40,"R",39,"R",16
155210,"R",1485,"R",6170,"R",24,"R",52,"R",46
155265,"R",121,"A",,"A",,"R",76,"A",
155283,"R",194,"A",,"A",,"R",74,"A",
155292,"R",389,"R",1315,"R",30,"R",58,"R",29
155317,"R",4122,"R",5676,"R",73,"R",82,"R",58
155335,"R",183,"R",412,"R",44,"R",58,"R",50
155353,"R",15,"A",,"A",,"R",90,"A",
155399,"R",2940,"R",5032,"R",58,"R",80,"Z",0
155414,"R",128,"R",384,"R",33,"R",58,"R",33
155423,"R",46,"A",,"A",,"R",30,"R",30
155441,"R",4,"A",,"A",,"R",75,"R",70
155450,"R",127,"R",226,"R",56,"R",79,"R",69
155478,"R",104,"A",,"A",,"R",81,"R",80
155487,"R",107,"A",,"A",,"R",68,"R",100
155496,"R",79,"R",322,"R",25,"R",65,"A",
155511,"R",107,"R",108,"R",99,"R",63,"R",0
155520,"R",215,"R",523,"R",41,"R",68,"R",33
155566,"R",213,"R",375,"R",57,"R",43,"R",30
155593,"R",188,"A",,"A",,"R",85,"R",34
155609,"R",89,"A",,"A",,"R",83,"R",73
155618,"R",183,"A",,"A",,"R",82,"A",
155627,"R",113,"R",170,"R",66,"R",66,"A",
155681,"R",985,"R",1542,"R",64,"R",77,"R",40
155715,"R",247,"R",321,"R",77,"R",58,"R",17
155812,"R",83,"R",216,"R",38,"R",60,"A",
155830,"R",89,"A",,"A",,"R",77,"R",63
155858,"R",204,"R",365,"R",56,"R",51,"R",34
155867,"R",53,"A",,"A",,"R",72,"A",
155876,"R",37,"R",82,"R",45,"R",60,"R",83
155900,"R",136,"R",330,"R",41,"R",71,"A",
155937,"R",127,"R",179,"R",71,"R",64,"A",
155973,"R",124,"R",168,"R",74,"R",66,"A",
156082,"R",726,"R",1834,"R",40,"R",69,"R",42
156107,"R",60,"A",,"A",,"R",44,"R",69
156125,"R",1140,"R",2837,"R",40,"R",69,"R",40
156134,"R",251,"R",251,"R",100,"R",88,"A",
156189,"R",188,"R",252,"R",75,"R",66,"A",
156213,"R",276,"R",332,"R",83,"R",79,"Z",0
156231,"R",475,"R",843,"R",56,"R",57,"R",43
156277,"R",58,"A",,"A",,"R",80,"A",
156286,"R",434,"R",600,"R",72,"R",84,"R",46
156295,"R",378,"R",405,"R",93,"R",82,"A",
156310,"R",190,"A",,"A",,"R",75,"R",82
156338,"R",82,"R",580,"R",14,"R",55,"R",19
156356,"R",53,"R",101,"R",52,"R",71,"R",0
156365,"R",346,"R",484,"R",71,"R",63,"R",36
156392,"R",269,"R",1144,"R",24,"R",47,"R",24
156408,"R",316,"R",342,"R",92,"R",92,"A",
156417,"R",19,"R",44,"R",43,"R",58,"R",40
156426,"R",13,"A",,"A",,"R",33,"A",
156444,"R",10,"A",,"A",,"R",100,"A",
156471,"R",91,"A",,"A",,"R",56,"A",
156541,"R",424,"R",499,"R",85,"R",62,"R",0
156611,"R",1,"A",,"A",,"R",45,"R",57
156620,"R",2429,"R",3518,"R",69,"R",67,"R",41
156648,"R",718,"R",1335,"R",54,"R",57,"R",31
156675,"R",17,"A",,"A",,"R",50,"A",
156745,"R",416,"R",445,"R",93,"R",85,"A",
156754,"R",17,"A",,"A",,"R",82,"R",83
156790,"R",324,"R",638,"R",51,"R",52,"R",14
156842,"R",60,"A",,"A",,"R",69,"A",
156851,"R",168,"R",567,"R",30,"R",58,"R",26
156860,"R",278,"R",738,"R",38,"R",52,"R",29
156903,"R",63,"A",,"A",,"R",81,"A",
156921,"R",1057,"R",2983,"R",35,"R",51,"R",29
156949,"R",1,"A",,"A",,"R",100,"R",100
156967,"R",9,"A",,"A",,"R",79,"A",
157021,"R",1541,"R",2470,"R",62,"R",72,"R",44
157030,"R",18,"R",26,"R",69,"R",65,"R",100
157058,"R",409,"R",545,"R",75,"R",58,"R",39
157076,"R",209,"R",285,"R",73,"R",71,"R",0
157085,"R",3829,"R",5145,"R",74,"R",79,"R",35
157100,"R",138,"R",191,"R",72,"R",72,"R",0
157146,"R",9,"A",,"A",,"A",,"A",
157173,"R",1365,"R",2330,"R",59,"R",53,"R",34
157216,"R",406,"R",713,"R",57,"R",52,"R",28
157234,"R",5,"R",48,"R",10,"A",,"A",
157270,"R",88,"R",169,"R",52,"R",68,"R",63
157289,"R",2259,"R",3382,"R",67,"R",77,"R",45
157304,"R",299,"R",661,"R",45,"R",59,"R",42
157331,"R",239,"R",502,"R",48,"R",48,"R",14
157359,"R",121,"R",347,"R",35,"R",58,"R",100
157377,"R",129,"R",438,"R",29,"R",53,"R",65
157386,"R",1315,"R",1944,"R",68,"R",66,"R",33
157395,"R",6,"A",,"A",,"R",26,"A",
157401,"R",1446,"R",2423,"R",60,"R",74,"R",38
157438,"R",129,"R",790,"R",16,"R",62,"R",30
157447,"R",1760,"R",2595,"R",68,"R",67,"R",38
157456,"R",19,"A",,"A",,"R",92,"A",
157465,"R",63,"R",87,"R",72,"R",66,"R",16
157483,"R",464,"R",1421,"R",33,"R",56,"R",26
157508,"R",1,"A",,"A",,"R",74,"R",61
157535,"R",206,"R",208,"R",99,"R",57,"R",100
157553,"R",331,"R",859,"R",39,"R",55,"R",24
157599,"R",30,"R",92,"R",33,"R",61,"A",
157614,"R",75,"A",,"A",,"R",76,"R",32
157632,"R",177,"R",223,"R",79,"R",51,"R",38
157650,"R",43,"A",,"A",,"R",62,"R",61
157669,"R",40,"A",,"A",,"R",75,"R",1
157678,"R",54,"A",,"A",,"R",61,"R",46
157696,"R",30,"R",517,"R",6,"R",52,"A",
157711,"R",754,"R",1473,"R",51,"R",58,"R",37
157739,"R",277,"R",903,"R",31,"R",56,"R",39
157748,"R",58,"R",71,"R",82,"R",70,"R",37
157757,"R",107,"R",302,"R",35,"R",71,"R",30
157766,"R",265,"R",407,"R",65,"R",73,"R",73
157793,"R",667,"R",1081,"R",62,"R",68,"R",52
157809,"R",218,"R",246,"R",89,"R",67,"A",
157818,"R",326,"R",344,"R",95,"R",88,"A",
157827,"R",6,"A",,"A",,"R",87,"R",93
157863,"R",177,"R",239,"R",74,"R",56,"R",67
157951,"R",3016,"R",3150,"R",96,"R",73,"R",41
158079,"R",19,"A",,"A",,"R",100,"A",
158088,"R",62,"R",101,"R",61,"R",69,"R",8
158158,"R",92,"A",,"A",,"R",75,"R",77
158219,"R",40,"R",52,"R",77,"R",41,"R",17
158237,"R",10,"R",46,"R",22,"R",60,"R",0
158246,"R",130,"R",130,"R",100,"R",83,"A",
158282,"R",9,"A",,"A",,"R",77,"A",
158307,"R",34,"R",76,"R",45,"R",55,"R",100
158325,"R",56,"R",60,"R",93,"R",76,"A",
158334,"R",14,"R",14,"R",100,"R",100,"A",
158343,"R",12,"A",,"A",,"R",82,"R",85
158352,"R",222,"R",259,"R",86,"R",61,"R",28
158431,"R",833,"R",1722,"R",48,"R",53,"R",44
158477,"R",232,"R",259,"R",90,"R",81,"A",
158538,"R",25,"A",,"A",,"R",77,"A",
158583,"R",5,"R",6,"R",83,"R",25,"R",33
158617,"R",25,"A",,"A",,"A",,"A",
158644,"R",51,"A",,"A",,"R",56,"A",
158723,"R",200,"R",200,"R",100,"R",100,"A",
158769,"R",76,"R",121,"R",63,"R",45,"R",11
158778,"R",7,"A",,"A",,"R",76,"A",
158787,"R",20,"A",,"A",,"R",80,"R",0
158802,"R",490,"R",495,"R",99,"R",73,"R",25
158893,"R",10,"R",107,"R",9,"R",13,"R",6
158936,"R",10,"R",20,"R",50,"R",45,"R",14
158945,"R",63,"R",96,"R",66,"R",4,"R",1
159009,"R",1131,"R",1157,"R",98,"R",57,"R",53
159018,"R",26,"R",43,"R",60,"R",47,"R",64
159027,"R",41,"A",,"A",,"R",83,"A",
159045,"R",53,"R",77,"R",69,"R",40,"R",29
159090,"R",14,"R",28,"R",50,"R",54,"R",33
159197,"R",138,"A",,"A",,"R",72,"R",68
159249,"R",14,"R",16,"R",88,"R",52,"R",57
159258,"R",0,"R",0,"Z",0,"R",13,"R",7
159319,"R",65,"A",,"A",,"R",60,"A",
159328,"R",61,"A",,"A",,"R",60,"A",
159382,"R",385,"R",808,"R",48,"R",50,"R",47
159391,"R",4967,"R",8057,"R",62,"R",83,"R",75
159407,"R",704,"R",1065,"R",66,"R",45,"R",42
159416,"R",415,"R",929,"R",45,"R",61,"R",51
159443,"R",175,"R",206,"R",85,"R",52,"R",48
159513,"R",106,"A",,"A",,"R",82,"A",
159522,"R",97,"A",,"A",,"R",87,"A",
159531,"R",11,"A",,"A",,"R",74,"A",
159568,"R",222,"R",299,"R",74,"R",63,"R",100
159601,"R",6,"A",,"A",,"R",77,"A",
159647,"R",1658,"R",2317,"R",72,"R",72,"R",38
159692,"R",35,"R",108,"R",32,"R",78,"R",1
159717,"R",1315,"R",1707,"R",77,"R",67,"R",44
159823,"R",0,"R",54,"R",0,"R",52,"R",50
159939,"R",215,"R",438,"R",49,"R",19,"R",7
159966,"R",1173,"R",1437,"R",82,"R",64,"R",44
159984,"R",48,"R",49,"R",98,"R",46,"R",10
159993,"R",1505,"R",2097,"R",72,"R",68,"R",50
160001,"R",11,"R",51,"R",22,"R",19,"R",25
160010,"R",86,"R",137,"R",63,"R",57,"R",21
160038,"R",1421,"R",2266,"R",63,"R",66,"R",56
160047,"R",23,"R",39,"R",59,"R",45,"R",41
160074,"R",70,"R",551,"R",13,"R",67,"R",57
160117,"R",11,"A",,"A",,"R",56,"A",
160126,"R",6,"A",,"A",,"R",57,"A",
160135,"R",16,"A",,"A",,"R",88,"A",
160144,"R",6,"A",,"A",,"R",70,"A",
160199,"R",57,"A",,"A",,"R",100,"A",
160214,"R",23,"R",35,"R",66,"R",24,"R",21
160311,"R",59,"R",94,"R",63,"R",42,"R",15
160320,"R",104,"A",,"A",,"R",89,"A",
160348,"R",7,"A",,"A",,"R",92,"A",
160366,"R",27,"R",30,"R",90,"R",88,"R",13
160384,"R",42,"R",56,"R",75,"R",51,"R",3
160409,"R",9,"R",25,"R",36,"R",100,"A",
160427,"R",98,"R",152,"R",64,"R",48,"R",52
160445,"R",31,"A",,"A",,"R",64,"R",100
160454,"R",0,"R",0,"Z",0,"R",3,"R",0
160472,"R",84,"A",,"A",,"R",20,"A",
160481,"R",145,"R",177,"R",82,"R",59,"R",48
160524,"R",114,"R",132,"R",86,"R",75,"A",
160560,"R",8,"R",21,"R",38,"R",81,"R",75
160597,"R",0,"A",,"A",,"R",38,"R",59
160612,"R",2237,"R",4584,"R",49,"R",68,"R",52
160621,"R",1493,"R",1782,"R",84,"R",70,"R",40
160649,"R",436,"R",924,"R",47,"R",75,"R",76
160658,"R",2757,"R",3508,"R",79,"R",71,"R",44
160667,"R",0,"R",0,"Z",0,"R",54,"R",38
160676,"R",157,"R",176,"R",89,"R",52,"R",58
160685,"R",20,"R",25,"R",80,"R",51,"R",22
160694,"R",80,"R",108,"R",74,"R",55,"R",37
160719,"R",43,"R",65,"R",66,"R",40,"R",20
160816,"R",7,"R",109,"R",6,"R",62,"R",6
160843,"R",41,"R",50,"R",82,"R",70,"R",50
160870,"R",2,"R",80,"R",3,"R",43,"A",
160904,"R",630,"R",654,"R",96,"R",72,"R",0
160913,"R",20,"R",352,"R",6,"R",68,"R",50
160940,"R",200,"R",235,"R",85,"R",51,"R",0
160959,"R",82,"R",92,"R",89,"R",87,"A",
160968,"R",2,"R",5,"R",40,"R",50,"Z",0
160977,"R",490,"R",510,"R",96,"R",94,"A",
