UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRET_PCF,RET_PCF,XRET_PCP,RET_PCP 
202268,"R",18,"R",80,"R",23,"R",75,"R",100
202356,"R",2096,"R",5807,"R",36,"R",50,"R",39
202426,"R",17,"R",17,"R",100,"R",100,"A",
202435,"R",40,"R",70,"R",57,"R",53,"R",53
202453,"R",45,"R",48,"R",94,"R",81,"R",87
202480,"R",1804,"R",1816,"R",99,"R",87,"Z",0
202514,"R",234,"R",239,"R",98,"R",65,"R",75
202523,"R",616,"R",616,"R",100,"R",89,"A",
202541,"R",443,"R",752,"R",59,"R",52,"R",42
202611,"R",77,"R",228,"R",34,"R",27,"R",14
202639,"R",20,"R",132,"R",15,"R",41,"R",33
202648,"R",329,"R",1023,"R",32,"R",58,"R",31
202657,"R",247,"R",247,"R",100,"R",78,"A",
202684,"R",78,"R",103,"R",76,"R",33,"R",50
202736,"R",31,"R",41,"R",76,"R",75,"R",33
202763,"R",689,"R",1183,"R",58,"R",69,"R",39
202806,"R",46,"R",1572,"R",3,"R",66,"R",32
202888,"R",17,"R",28,"R",61,"R",74,"R",85
202903,"R",67,"R",103,"R",65,"R",83,"R",0
202912,"R",9,"R",79,"R",11,"R",65,"R",67
202949,"R",185,"Z",0,"Z",0,"R",70,"R",63
202985,"R",52,"R",52,"R",100,"R",84,"A",
203030,"R",101,"R",131,"R",77,"R",95,"R",92
203085,"R",356,"R",561,"R",63,"R",70,"R",100
203128,"R",218,"R",301,"R",72,"R",80,"R",100
203146,"R",97,"R",97,"R",100,"R",100,"A",
203155,"R",949,"R",1611,"R",59,"R",52,"R",29
203164,"R",100,"R",100,"R",100,"R",73,"A",
203225,"R",686,"R",686,"R",100,"R",100,"A",
203234,"R",39,"R",106,"R",37,"R",37,"A",
203289,"R",41,"R",65,"R",63,"R",98,"R",2
203313,"R",63,"R",73,"R",86,"R",70,"R",40
203331,"R",286,"R",543,"R",53,"R",43,"R",62
203368,"R",734,"R",734,"R",100,"R",87,"A",
203438,"R",68,"R",70,"R",97,"R",64,"R",9
203447,"R",188,"R",410,"R",46,"R",56,"R",52
203456,"R",107,"R",214,"R",50,"R",59,"R",55
203465,"R",684,"R",1151,"R",59,"R",61,"R",39
203474,"R",289,"R",539,"R",54,"R",55,"R",45
203483,"R",276,"R",493,"R",56,"R",59,"R",40
203492,"R",200,"R",358,"R",56,"R",64,"R",61
203517,"R",3841,"R",4967,"R",77,"R",72,"R",53
203526,"R",85,"R",196,"R",43,"R",67,"R",63
203535,"R",468,"R",468,"R",100,"R",96,"A",
203544,"R",63,"R",237,"R",27,"R",76,"R",44
203580,"R",141,"R",249,"R",57,"R",65,"A",
203599,"R",722,"R",1862,"R",39,"R",42,"R",36
203614,"R",258,"R",600,"R",43,"R",15,"R",25
203678,"R",387,"R",739,"R",52,"R",54,"R",42
203720,"R",45,"R",95,"R",47,"R",48,"R",100
203739,"R",66,"R",73,"R",90,"R",46,"R",50
203748,"R",1525,"R",3163,"R",48,"R",57,"R",44
203757,"R",72,"R",409,"R",18,"R",45,"R",46
203775,"R",400,"R",607,"R",66,"R",75,"R",33
203818,"R",112,"R",133,"R",84,"R",87,"R",80
203845,"R",439,"R",518,"R",85,"R",71,"R",45
203881,"R",179,"R",649,"R",28,"R",56,"R",31
203942,"R",39,"R",406,"R",10,"R",84,"Z",0
203960,"R",73,"R",108,"R",68,"R",71,"R",60
204006,"R",530,"R",755,"R",70,"R",58,"R",39
204015,"R",433,"R",652,"R",66,"R",52,"R",45
204024,"R",3422,"R",3879,"R",88,"R",90,"R",100
204060,"R",88,"R",434,"R",20,"R",42,"A",
204121,"R",15,"R",50,"R",30,"R",33,"R",67
204158,"R",441,"R",441,"R",100,"R",29,"A",
204167,"R",4,"R",7,"R",57,"R",0,"R",100
204176,"R",49,"R",187,"R",26,"R",70,"R",33
204185,"R",547,"R",620,"R",88,"R",79,"R",75
204194,"R",304,"R",653,"R",47,"R",70,"R",0
204200,"R",324,"R",337,"R",96,"R",73,"R",50
204255,"R",264,"R",329,"R",80,"R",64,"R",37
204264,"R",468,"R",675,"R",69,"R",73,"A",
204307,"R",489,"R",489,"R",100,"R",52,"A",
204316,"R",642,"R",653,"R",98,"R",72,"A",
204334,"R",77,"R",78,"R",99,"R",80,"A",
204422,"R",424,"R",1024,"R",41,"R",45,"R",34
204431,"R",14,"R",36,"R",39,"R",60,"A",
204440,"R",333,"R",958,"R",35,"R",58,"R",46
204459,"R",260,"R",260,"R",100,"R",87,"A",
204468,"R",165,"R",370,"R",45,"R",84,"R",100
204486,"R",1948,"R",2901,"R",67,"R",42,"R",0
204501,"R",727,"R",740,"R",98,"R",93,"R",86
204592,"R",83,"R",158,"R",53,"R",70,"R",47
204608,"R",447,"R",447,"R",100,"R",77,"A",
204617,"R",419,"R",429,"R",98,"R",66,"R",25
204626,"R",147,"R",147,"R",100,"R",70,"R",66
204635,"R",753,"R",797,"R",94,"R",82,"A",
204662,"R",284,"R",341,"R",83,"R",60,"R",0
204671,"R",298,"R",387,"R",77,"R",58,"R",42
204680,"R",353,"R",445,"R",79,"R",56,"R",23
204699,"R",352,"R",444,"R",79,"R",61,"R",15
204705,"R",713,"R",909,"R",78,"R",56,"R",33
204714,"R",42,"R",109,"R",39,"R",96,"R",37
204723,"R",22,"R",23,"R",96,"R",72,"R",100
204741,"R",65,"R",65,"R",100,"R",79,"R",79
204769,"R",41,"R",41,"R",100,"R",79,"R",79
204778,"R",49,"R",49,"R",100,"R",79,"R",79
204796,"R",6037,"R",8033,"R",75,"R",88,"R",69
204802,"R",137,"R",140,"R",98,"R",57,"R",75
204820,"R",272,"R",363,"R",75,"R",58,"R",33
204839,"R",313,"R",333,"R",94,"R",53,"R",40
204848,"R",286,"R",325,"R",88,"R",56,"R",19
204857,"R",3777,"R",3793,"R",100,"R",82,"R",78
204866,"R",315,"R",329,"R",96,"R",66,"R",33
204884,"R",55,"R",91,"R",60,"R",61,"A",
204893,"R",6,"R",56,"R",11,"R",83,"A",
204909,"R",563,"R",594,"R",95,"R",78,"A",
204936,"R",675,"R",853,"R",79,"R",79,"R",33
204945,"R",1801,"R",3445,"R",52,"R",41,"R",41
204963,"R",31,"R",58,"R",53,"R",75,"R",63
204981,"R",57,"R",100,"R",57,"R",87,"R",100
205027,"R",8,"R",32,"R",25,"R",80,"A",
205054,"R",84,"R",144,"R",58,"R",78,"R",75
205081,"R",0,"R",0,"Z",0,"R",100,"A",
205090,"R",44,"R",55,"R",80,"R",90,"R",76
205124,"R",18,"R",20,"R",90,"R",80,"A",
205142,"R",53,"R",116,"R",46,"R",84,"R",74
205179,"R",488,"R",488,"R",100,"R",57,"A",
205197,"R",66,"R",66,"R",100,"R",74,"A",
205203,"R",435,"R",523,"R",83,"R",61,"R",44
205391,"R",66,"R",66,"R",100,"R",85,"A",
205443,"R",503,"R",1276,"R",39,"R",55,"R",26
205470,"R",1500,"R",4123,"R",36,"R",52,"R",37
205513,"R",54,"R",54,"R",100,"R",59,"R",100
205522,"R",8,"R",63,"R",13,"R",38,"A",
205531,"R",24,"R",24,"R",100,"R",62,"R",95
205559,"R",24,"R",57,"R",42,"R",71,"R",71
205568,"R",18,"R",22,"R",82,"R",67,"R",0
205610,"R",317,"R",317,"R",100,"R",63,"A",
205647,"R",318,"R",318,"R",100,"R",39,"A",
205692,"R",55,"R",76,"R",72,"R",84,"A",
205708,"R",88,"R",88,"R",100,"R",80,"A",
205717,"R",93,"R",93,"R",100,"R",29,"A",
205726,"R",89,"R",143,"R",62,"R",67,"R",67
205841,"R",774,"R",2039,"R",38,"R",63,"R",48
205887,"R",103,"R",293,"R",35,"R",66,"R",73
205957,"R",375,"R",586,"R",64,"R",87,"R",67
205966,"R",359,"R",665,"R",54,"R",53,"R",41
206002,"R",15,"R",37,"R",41,"R",46,"R",32
206011,"R",378,"R",952,"R",40,"R",53,"R",33
206039,"R",26,"R",26,"R",100,"R",61,"A",
206048,"R",282,"R",468,"R",60,"R",69,"R",0
206084,"R",2963,"R",3413,"R",87,"R",66,"R",43
206093,"R",21,"R",96,"R",22,"R",72,"R",69
206154,"R",0,"R",8,"R",0,"R",100,"R",100
206172,"R",28,"R",43,"R",65,"R",78,"R",100
206181,"R",75,"R",75,"R",100,"R",80,"A",
206224,"R",126,"R",129,"R",98,"R",45,"R",33
206279,"R",18,"R",192,"R",9,"R",80,"R",40
206321,"R",56,"R",56,"R",100,"R",56,"A",
206330,"R",177,"R",452,"R",39,"R",80,"R",70
206349,"R",123,"R",302,"R",41,"R",69,"R",33
206358,"R",7,"R",7,"R",100,"R",100,"A",
206394,"R",143,"R",143,"R",100,"R",47,"R",25
206428,"R",34,"R",34,"R",100,"R",68,"A",
206437,"R",340,"R",341,"R",100,"R",76,"R",0
206446,"R",223,"R",627,"R",36,"R",63,"R",55
206482,"R",28,"R",181,"R",15,"R",87,"R",87
206491,"R",116,"R",119,"R",97,"R",62,"R",50
206507,"R",315,"R",474,"R",66,"R",64,"R",36
206525,"R",578,"R",578,"R",100,"R",82,"A",
206589,"R",477,"R",487,"R",98,"R",86,"A",
206604,"R",2262,"R",2665,"R",85,"R",71,"R",36
206613,"R",168,"R",193,"R",87,"R",72,"R",0
206622,"R",878,"R",878,"R",100,"R",90,"A",
206631,"R",79,"R",84,"R",94,"R",80,"R",40
206695,"R",2036,"R",2800,"R",73,"R",70,"R",44
206783,"R",14,"R",14,"R",100,"R",88,"A",
206817,"R",152,"R",294,"R",52,"R",24,"R",0
206835,"R",108,"R",145,"R",74,"R",65,"R",65
206862,"R",304,"R",308,"R",99,"R",70,"A",
206880,"R",47,"R",116,"R",41,"R",78,"R",100
206905,"R",68,"R",136,"R",50,"R",77,"R",76
206914,"R",716,"R",1000,"R",72,"R",52,"R",20
206923,"R",412,"R",519,"R",79,"R",74,"R",60
206932,"R",31,"R",55,"R",56,"R",72,"R",62
206941,"R",1678,"R",2029,"R",83,"R",62,"R",45
206969,"R",8,"R",8,"R",100,"R",80,"A",
206996,"R",486,"R",645,"R",75,"R",58,"R",30
207041,"R",605,"R",641,"R",94,"R",64,"R",42
207050,"R",358,"R",518,"R",69,"R",54,"R",31
207069,"R",324,"R",485,"R",67,"R",52,"R",24
207087,"R",42,"R",42,"R",100,"R",88,"A",
207102,"R",41,"R",53,"R",77,"R",78,"A",
207157,"R",79,"R",102,"R",77,"R",58,"R",0
207166,"R",20,"R",28,"R",71,"R",81,"A",
207209,"R",579,"R",597,"R",97,"R",56,"R",22
207236,"R",444,"R",569,"R",78,"R",42,"R",35
207254,"R",926,"R",926,"R",100,"R",77,"A",
207263,"R",1144,"R",1210,"R",95,"R",66,"R",53
207272,"R",40,"R",40,"R",100,"R",75,"A",
207281,"R",874,"R",1176,"R",74,"R",30,"R",25
207290,"R",630,"R",703,"R",90,"R",59,"R",45
207306,"R",291,"R",301,"R",97,"R",63,"R",13
207324,"R",541,"R",562,"R",96,"R",72,"R",45
207351,"R",229,"R",455,"R",50,"R",47,"R",40
207388,"R",3191,"R",3240,"R",98,"R",79,"R",40
207397,"R",415,"R",910,"R",46,"R",47,"R",33
207403,"R",369,"R",378,"R",98,"R",64,"R",83
207449,"R",1810,"R",3053,"R",59,"R",49,"R",27
207458,"R",316,"R",335,"R",94,"R",75,"R",33
207500,"R",3348,"R",3573,"R",94,"R",84,"R",50
207537,"R",62,"R",62,"R",100,"R",97,"R",0
207564,"R",641,"R",759,"R",84,"R",52,"R",14
207582,"R",502,"R",585,"R",86,"R",73,"R",42
207607,"R",0,"R",100,"R",0,"R",100,"R",68
207625,"R",150,"R",150,"R",100,"R",59,"A",
207634,"R",30,"R",65,"R",46,"R",95,"R",95
207661,"R",653,"R",928,"R",70,"R",46,"R",34
207670,"R",816,"R",1306,"R",62,"R",45,"R",24
207689,"R",95,"R",252,"R",38,"R",49,"R",66
207704,"R",34,"R",134,"R",25,"R",100,"A",
207722,"R",246,"R",260,"R",95,"R",56,"R",22
207740,"R",397,"R",512,"R",78,"R",44,"R",30
207786,"R",35,"R",35,"R",100,"R",100,"A",
207838,"R",4,"R",30,"R",13,"R",98,"R",51
207847,"R",605,"R",626,"R",97,"R",59,"R",34
207856,"R",52,"R",56,"R",93,"R",80,"R",0
207865,"R",1041,"R",1098,"R",95,"R",60,"R",26
207935,"R",1476,"R",2171,"R",68,"R",50,"R",32
207962,"R",192,"R",509,"R",38,"R",67,"A",
207971,"R",677,"R",854,"R",79,"R",84,"R",0
208017,"R",15,"R",15,"R",100,"R",93,"A",
208026,"R",132,"R",176,"R",75,"R",77,"R",100
208035,"R",305,"R",436,"R",70,"R",47,"R",17
208044,"R",13,"R",13,"R",100,"R",62,"A",
208053,"R",49,"R",66,"R",74,"R",74,"R",43
208080,"R",6,"R",6,"R",100,"R",67,"A",
208123,"R",48,"R",48,"R",100,"A",,"A",
208187,"R",15,"R",15,"R",100,"R",78,"A",
208239,"R",232,"R",305,"R",76,"R",58,"R",51
208248,"R",185,"R",185,"R",100,"R",100,"R",0
208275,"R",158,"R",600,"R",26,"R",54,"R",38
208318,"R",397,"R",1060,"R",37,"R",50,"R",40
208390,"R",438,"R",1387,"R",32,"R",56,"R",38
208406,"R",1032,"R",2442,"R",42,"R",46,"R",26
208415,"R",113,"R",706,"R",16,"R",39,"R",46
208433,"R",18,"R",18,"R",100,"R",95,"A",
208479,"R",485,"R",485,"R",100,"R",89,"A",
208488,"R",124,"R",331,"R",37,"R",65,"Z",0
208512,"R",20,"R",44,"R",45,"R",74,"R",84
208646,"R",313,"R",992,"R",32,"R",66,"R",50
208655,"R",95,"R",110,"R",86,"R",99,"A",
208725,"R",56,"R",74,"R",76,"R",66,"R",25
208822,"R",395,"R",580,"R",68,"R",78,"Z",0
208859,"R",50,"R",50,"R",100,"R",87,"A",
208965,"R",133,"R",141,"R",94,"R",71,"R",37
209038,"R",604,"R",2209,"R",27,"R",56,"R",14
209056,"R",537,"R",601,"R",89,"R",88,"A",
209065,"R",433,"R",482,"R",90,"R",85,"R",50
209074,"R",773,"R",1533,"R",50,"R",60,"R",33
209083,"R",7,"R",65,"R",11,"R",13,"A",
209108,"R",10,"R",158,"R",6,"R",67,"R",33
209153,"R",59,"R",59,"R",100,"R",85,"A",
209205,"R",66,"R",73,"R",90,"R",56,"R",25
209241,"R",5,"R",5,"R",100,"R",75,"A",
209250,"R",1057,"R",2204,"R",48,"R",59,"R",31
209287,"R",91,"R",189,"R",48,"R",57,"R",33
209348,"R",15,"R",27,"R",56,"R",85,"A",
209409,"R",52,"R",52,"R",100,"R",69,"Z",0
209506,"R",301,"R",1268,"R",24,"R",72,"R",24
209533,"R",5,"R",45,"R",11,"R",78,"R",100
209542,"R",2802,"R",4199,"R",67,"R",81,"R",61
209551,"R",3129,"R",4718,"R",66,"R",85,"R",35
209603,"R",33,"R",99,"R",33,"R",52,"A",
209612,"R",294,"R",382,"R",77,"R",82,"A",
209667,"R",54,"R",54,"R",100,"R",80,"A",
209676,"R",74,"R",74,"R",100,"R",84,"A",
209694,"R",41,"R",41,"R",100,"R",76,"A",
209700,"R",23,"R",23,"R",100,"R",97,"A",
209719,"R",12,"R",12,"R",100,"R",74,"A",
209746,"R",1055,"R",5526,"R",19,"R",58,"R",41
209807,"R",1176,"R",5529,"R",21,"R",66,"R",44
209825,"R",749,"R",863,"R",87,"R",85,"R",100
209922,"R",337,"R",338,"R",100,"R",85,"R",100
209940,"R",259,"R",1018,"R",25,"R",49,"R",36
209986,"R",5,"R",32,"R",16,"R",85,"A",
210076,"R",335,"R",335,"R",100,"R",0,"R",0
210100,"R",86,"R",86,"R",100,"R",70,"A",
210146,"R",747,"R",1462,"R",51,"R",63,"R",48
210155,"R",387,"R",681,"R",57,"R",47,"R",37
210234,"R",377,"R",569,"R",66,"R",45,"R",22
210270,"R",162,"R",272,"R",60,"R",47,"R",45
210304,"R",86,"R",172,"R",50,"R",79,"R",0
210331,"R",165,"R",206,"R",80,"R",68,"A",
210340,"R",17,"Z",0,"Z",0,"R",66,"A",
210359,"R",242,"R",252,"R",96,"R",49,"R",37
210401,"R",510,"R",589,"R",87,"R",91,"A",
210429,"R",798,"R",1373,"R",58,"R",65,"R",24
210474,"R",9,"R",15,"R",60,"R",65,"A",
210483,"R",230,"R",230,"R",100,"R",76,"A",
210492,"R",59,"R",61,"R",97,"R",94,"R",100
210571,"R",506,"R",581,"R",87,"R",80,"A",
210599,"R",215,"R",215,"R",100,"R",100,"A",
210605,"R",1413,"R",6262,"R",23,"R",58,"R",41
210669,"R",649,"R",691,"R",94,"R",87,"R",33
210711,"R",16,"R",42,"R",38,"R",84,"R",79
210739,"R",364,"R",364,"R",100,"R",87,"A",
210748,"R",17,"R",70,"R",24,"R",85,"R",94
210775,"R",325,"R",424,"R",77,"R",76,"R",75
210784,"R",47,"R",53,"R",89,"R",94,"R",87
210890,"R",80,"R",83,"R",96,"R",73,"R",100
210906,"R",111,"R",366,"R",30,"R",90,"R",20
210942,"R",531,"R",1178,"R",45,"R",55,"R",37
210951,"R",34,"R",46,"R",74,"R",71,"A",
210960,"R",799,"R",2167,"R",37,"R",68,"R",45
211006,"R",481,"R",512,"R",94,"R",91,"R",88
211024,"R",197,"R",269,"R",73,"R",70,"A",
211079,"R",459,"R",766,"R",60,"R",55,"R",34
211088,"R",477,"R",620,"R",77,"R",76,"R",36
211112,"R",93,"R",126,"R",74,"R",68,"R",55
211149,"R",35,"R",111,"R",32,"R",65,"A",
211158,"R",1536,"R",2022,"R",76,"R",82,"R",50
211200,"R",212,"R",257,"R",82,"R",78,"A",
211246,"R",2,"R",2,"R",100,"R",75,"R",25
211273,"R",358,"R",386,"R",93,"R",91,"A",
211291,"R",907,"R",935,"R",97,"R",95,"A",
211307,"R",1593,"R",3106,"R",51,"R",71,"R",36
211316,"R",24,"R",27,"R",89,"R",83,"R",93
211325,"R",0,"R",0,"Z",0,"R",43,"A",
211334,"R",33,"R",33,"R",100,"R",97,"R",100
211343,"R",838,"R",1344,"R",62,"R",58,"R",28
211352,"R",390,"R",544,"R",72,"R",71,"R",50
211361,"R",1038,"R",1640,"R",63,"R",75,"R",56
211398,"R",78,"R",78,"R",100,"R",78,"Z",0
211431,"R",230,"R",238,"R",97,"R",70,"R",75
211440,"R",1363,"R",1367,"R",100,"R",92,"R",50
211468,"R",237,"R",346,"R",68,"R",100,"R",100
211477,"R",188,"R",279,"R",67,"R",68,"R",52
211495,"R",78,"R",78,"R",100,"R",81,"A",
211556,"R",90,"R",317,"R",28,"R",71,"R",67
211583,"R",197,"R",362,"R",54,"R",69,"R",7
211608,"R",422,"R",526,"R",80,"R",55,"R",40
211617,"R",401,"R",523,"R",77,"R",56,"R",72
211635,"R",62,"R",62,"R",100,"R",84,"A",
211644,"R",1221,"R",1698,"R",72,"R",75,"R",56
211750,"R",154,"R",276,"R",56,"R",82,"R",71
211802,"R",71,"R",74,"R",96,"R",84,"R",100
211820,"R",68,"R",93,"R",73,"R",82,"A",
211893,"R",14,"R",39,"R",36,"R",100,"A",
211909,"R",31,"R",63,"R",49,"R",90,"R",87
211927,"R",1384,"R",3098,"R",45,"R",59,"R",39
211954,"R",109,"R",109,"R",100,"R",100,"A",
211981,"R",451,"R",523,"R",86,"R",68,"A",
212009,"R",605,"R",630,"R",96,"R",93,"A",
212045,"R",166,"R",198,"R",84,"R",88,"Z",0
212054,"R",2184,"R",3488,"R",63,"R",82,"R",50
212072,"R",77,"R",81,"R",95,"R",72,"R",68
212090,"R",73,"R",118,"R",62,"R",46,"R",11
212106,"R",1208,"R",1662,"R",73,"R",88,"R",0
212115,"R",1166,"R",1634,"R",71,"R",79,"R",38
212133,"R",422,"R",528,"R",80,"R",79,"A",
212160,"R",1240,"R",1799,"R",69,"R",69,"R",34
212179,"R",11,"R",11,"R",100,"R",86,"A",
212197,"R",536,"R",652,"R",82,"R",84,"A",
212212,"R",20,"R",23,"R",87,"R",77,"R",67
212230,"R",19,"R",19,"R",100,"R",86,"Z",0
212267,"R",32,"R",39,"R",82,"R",88,"R",75
212276,"R",23,"R",26,"R",88,"R",79,"R",64
212285,"R",38,"R",42,"R",90,"R",96,"R",0
212294,"R",23,"R",28,"R",82,"R",88,"R",67
212300,"R",19,"R",21,"R",90,"R",86,"R",100
212328,"R",58,"R",65,"R",89,"R",78,"R",40
212337,"R",26,"R",35,"R",74,"R",73,"R",20
212355,"R",75,"R",81,"R",93,"R",71,"R",71
212364,"R",24,"R",24,"R",100,"R",76,"Z",0
212373,"R",22,"R",26,"R",85,"R",81,"R",60
212382,"R",43,"R",63,"R",68,"R",79,"R",55
212391,"R",44,"R",54,"R",81,"R",82,"R",73
212407,"R",0,"R",78,"R",0,"R",94,"A",
212425,"R",106,"R",141,"R",75,"R",64,"R",67
212434,"R",70,"R",75,"R",93,"R",81,"R",83
212568,"R",40,"R",62,"R",65,"R",74,"A",
212577,"R",531,"R",555,"R",96,"R",92,"A",
212601,"R",523,"R",813,"R",64,"R",81,"R",69
212656,"R",397,"R",400,"R",99,"R",79,"A",
212674,"R",710,"R",727,"R",98,"R",91,"A",
212683,"R",38,"R",49,"R",78,"R",85,"R",33
212708,"R",35,"R",43,"R",81,"R",54,"R",56
212753,"R",59,"R",81,"R",73,"R",67,"R",62
212771,"R",0,"R",2,"R",0,"R",60,"R",40
212805,"R",605,"R",640,"R",95,"R",92,"A",
212832,"R",280,"R",529,"R",53,"R",77,"R",100
212869,"R",88,"R",291,"R",30,"R",55,"R",66
212878,"R",494,"R",2464,"R",20,"R",49,"R",43
212911,"R",330,"R",337,"R",98,"R",98,"A",
212975,"R",115,"R",139,"R",83,"R",71,"A",
212984,"R",255,"R",480,"R",53,"R",82,"R",93
212993,"R",57,"R",60,"R",95,"R",94,"A",
213002,"R",300,"R",549,"R",55,"R",61,"R",25
213011,"R",144,"R",144,"R",100,"R",78,"A",
213020,"R",2654,"R",3447,"R",77,"R",76,"R",37
213057,"R",1,"R",1,"R",100,"R",80,"A",
213163,"R",7,"R",63,"R",11,"R",10,"R",63
213181,"R",244,"R",290,"R",84,"R",69,"A",
213215,"R",22,"R",23,"R",96,"R",90,"Z",0
213233,"R",127,"R",219,"R",58,"R",77,"A",
213251,"R",390,"R",423,"R",92,"R",87,"A",
213303,"R",413,"R",590,"R",70,"R",72,"R",100
213312,"R",86,"R",158,"R",54,"R",90,"R",51
213321,"R",449,"R",650,"R",69,"R",79,"R",100
213330,"R",24,"R",32,"R",75,"R",94,"R",100
213349,"R",2049,"R",2829,"R",72,"R",76,"R",73
213358,"R",215,"R",498,"R",43,"R",72,"R",0
213367,"R",877,"R",1238,"R",71,"R",85,"R",50
213376,"R",292,"R",494,"R",59,"R",60,"R",45
213385,"R",609,"R",632,"R",96,"R",93,"A",
213400,"R",142,"R",223,"R",64,"R",70,"R",20
213428,"R",16,"R",79,"R",20,"R",78,"R",100
213455,"R",15,"R",113,"R",13,"R",73,"R",88
213473,"R",62,"R",95,"R",65,"R",80,"R",77
213491,"R",14,"R",55,"R",25,"R",82,"R",82
213507,"R",416,"R",416,"R",100,"R",85,"A",
213525,"R",959,"R",2221,"R",43,"R",59,"R",33
213534,"R",110,"R",128,"R",86,"R",73,"R",85
213543,"R",1055,"R",1124,"R",94,"R",94,"A",
213552,"R",40,"R",112,"R",36,"R",95,"R",89
213570,"R",198,"R",255,"R",78,"R",79,"R",70
213589,"R",547,"R",630,"R",87,"R",93,"R",90
213598,"R",457,"R",515,"R",89,"R",64,"R",22
213613,"R",1006,"R",1557,"R",65,"R",70,"R",39
213622,"R",70,"R",81,"R",86,"R",85,"A",
213659,"R",1228,"R",1745,"R",70,"R",63,"R",29
213668,"R",401,"R",442,"R",91,"R",81,"A",
213686,"R",39,"R",39,"R",100,"R",58,"A",
213774,"R",199,"R",339,"R",59,"R",63,"R",46
213783,"R",691,"R",1017,"R",68,"R",67,"R",75
213826,"R",332,"R",552,"R",60,"R",86,"R",63
213914,"R",116,"R",140,"R",83,"R",80,"R",67
213987,"R",970,"R",1135,"R",85,"R",82,"R",19
213996,"R",688,"R",787,"R",87,"R",88,"Z",0
214005,"R",67,"R",67,"R",100,"R",65,"R",10
214023,"R",22,"R",35,"R",63,"R",57,"R",75
214041,"R",1396,"R",1911,"R",73,"R",79,"R",26
214069,"R",317,"R",545,"R",58,"R",85,"R",91
214111,"R",1609,"R",3090,"R",52,"R",59,"R",32
214148,"R",82,"R",135,"R",61,"R",73,"A",
214157,"R",383,"R",459,"R",83,"R",86,"A",
214166,"R",269,"R",464,"R",58,"R",58,"R",83
214175,"R",559,"R",559,"R",100,"R",92,"A",
214227,"R",388,"R",860,"R",45,"R",44,"R",57
214254,"R",878,"R",878,"R",100,"R",79,"A",
214272,"R",462,"R",462,"R",100,"R",70,"A",
214290,"R",149,"R",149,"R",100,"R",63,"A",
214315,"R",19,"R",35,"R",54,"R",78,"A",
214379,"R",1250,"R",2239,"R",56,"R",62,"R",38
214476,"R",18,"R",55,"R",33,"R",95,"R",100
214528,"R",535,"R",676,"R",79,"R",80,"R",78
214546,"R",37,"R",37,"R",100,"R",82,"R",100
214582,"R",56,"R",88,"R",64,"R",55,"R",30
214591,"R",849,"R",1023,"R",83,"R",83,"Z",0
214625,"R",179,"R",361,"R",50,"R",74,"R",0
214634,"R",139,"R",333,"R",42,"R",74,"R",0
214643,"R",170,"R",276,"R",62,"R",71,"R",0
214652,"R",243,"R",458,"R",53,"R",71,"R",0
214670,"R",163,"R",235,"R",69,"R",74,"R",0
214689,"R",1255,"R",1428,"R",88,"R",85,"Z",0
214698,"R",193,"R",259,"R",75,"R",73,"R",0
214704,"R",788,"R",943,"R",84,"R",84,"R",0
214713,"R",160,"R",528,"R",30,"R",85,"R",0
214731,"R",429,"R",601,"R",71,"R",67,"R",0
214740,"R",208,"R",317,"R",66,"R",72,"R",0
214759,"R",148,"R",320,"R",46,"R",77,"R",0
214768,"R",474,"R",537,"R",88,"R",78,"R",0
214777,"R",5900,"R",6630,"R",89,"R",92,"R",0
214786,"R",224,"R",301,"R",74,"R",78,"R",0
214795,"R",262,"R",406,"R",65,"R",79,"R",0
214801,"R",689,"R",1026,"R",67,"R",75,"R",0
214810,"R",272,"R",380,"R",72,"R",75,"R",0
214829,"R",274,"R",464,"R",59,"R",72,"R",0
214838,"R",24,"R",62,"R",39,"R",79,"A",
214883,"R",54,"R",349,"R",15,"R",60,"R",47
214892,"R",147,"R",424,"R",35,"R",82,"R",100
214908,"R",15,"R",15,"R",100,"R",88,"A",
214944,"R",178,"R",206,"R",86,"R",83,"R",70
214962,"R",19,"R",37,"R",51,"R",73,"R",100
214971,"R",16,"R",49,"R",33,"R",93,"R",0
215008,"R",13,"R",29,"R",45,"R",100,"A",
215026,"R",14,"R",14,"R",100,"R",62,"A",
215044,"R",84,"R",87,"R",97,"A",,"A",
215053,"R",53,"R",88,"R",60,"R",62,"Z",0
215062,"R",2367,"R",3340,"R",71,"R",98,"R",79
215099,"R",666,"R",711,"R",94,"R",75,"R",62
215105,"R",504,"R",642,"R",79,"R",83,"A",
215114,"R",146,"R",221,"R",66,"R",83,"R",0
215132,"R",560,"R",647,"R",87,"R",84,"A",
215239,"R",2155,"R",4428,"R",49,"R",61,"R",42
215266,"R",320,"R",463,"R",69,"R",68,"R",48
215275,"R",454,"R",588,"R",77,"R",75,"R",46
215284,"R",867,"R",1035,"R",84,"R",76,"R",54
215293,"R",2988,"R",3932,"R",76,"R",89,"R",53
215309,"R",202,"R",277,"R",73,"R",62,"R",47
215336,"R",46,"R",57,"R",81,"R",83,"R",100
215381,"R",141,"R",141,"R",100,"R",77,"R",82
215390,"R",68,"R",69,"R",99,"R",78,"R",67
215415,"R",1096,"R",1100,"R",100,"R",66,"A",
