"ID","2004_FT","2004_PT","2005_FT","2005_PT","2006_FT","2006_PT","2007_FT","2007_PT","2008_FT","2008_PT","2009_FT","2009_PT","2010_FT","2010_PT","2011_FT","2011_PT","2012_FT","2012_PT","2013_FT","2013_PT","2014_FT","2014_PT","2015_FT","2015_PT","2016_FT","2016_PT","2017_FT","2017_PT","2018_FT","2018_PT","2019_FT","2019_PT","2020_FT","2020_PT","2021_FT","2021_PT","2022_FT","2022_PT","2023_FT","2023_PT","2024_FT","2024_PT"
184180,61,49,65,46,65,46,63,54,66,55,68,54,65,51,69,57,70,49,72,49,73,56,70,56,74,61,72,56,73,59,74,60,71,52,70,55,70,56,73,56,76,61
184205,64,45,63,47,62,41,67,47,68,43,69,49,67,49,66,42,66,44,65,47,66,39,61,40,63,51,70,54,62,46,65,42,62,41,60,41,67,39,62,46,63,52
184481,59,45,53,39,50,38,47,40,48,38,48,34,46,35,50,33,50,39,58,37,58,40,56,40,59,40,56,34,52,32,52,40,52,34,61,46,61,53,58,37,56,39
184506,73,88,71,80,75,68,79,47,55,89,55,30,71,76,77,64,69,47,52,54,64,45,60,55,82,71,56,55,62,67,72,45,76,80,53,21,55,43,57,53,71,64
184603,69,27,76,21,70,38,73,33,70,29,73,33,71,46,69,43,70,37,76,45,67,36,74,50,75,50,74,63,80,43,73,38,75,37,73,59,77,14,76,0,77,50
184694,73,65,79,16,76,38,77,25,75,0,75,50,71,100,72,50,76,50,73,38,82,33,82,50,78,0,81,0,85,33,80,0,82,0,82,10,81,20,77,17,78,67
184782,86,33,87,38,85,50,86,60,83,33,82,100,83,100,87,86,85,75,84,50,84,64,86,56,85,63,85,58,84,38,83,55,84,67,83,70,85,41,82,36,82,56
184791,60,39,62,38,57,39,58,42,59,36,64,40,63,44,62,40,62,41,64,42,66,46,63,47,64,44,62,47,66,45,63,47,62,43,65,49,70,54,65,50,62,51
184816,85,71,53,69,64,52,65,57,73,56,65,52,45,57,52,20,59,48,70,43,70,50,48,67,76,33,57,63,63,67,57,75,55,30,47,50,71,50,61,53,80,61
184995,56,46,58,49,57,43,57,39,54,40,58,47,57,40,53,34,47,46,52,40,55,41,55,38,56,38,58,42,57,39,58,47,57,48,62,49,65,46,63,41,61,43
185129,76,65,74,59,79,60,73,55,68,61,72,50,73,45,70,53,69,45,70,51,72,40,74,73,78,50,77,33,73,32,73,11,77,50,74,33,73,86,67,50,65,31
185262,75,60,77,75,75,49,77,57,78,78,81,57,81,73,80,56,72,58,74,41,75,47,74,63,73,50,76,50,72,46,74,24,74,31,71,26,74,33,75,33,76,32
185466,90,90,90,95,96,98,96,49,100,100,77,86,72,73,59,66,72,80,72,72,97,93,91,83,99,89,97,93,100,100,100,96,91,89,97,97,99,99,95,98,100,100
185509,62,43,61,43,64,44,65,32,64,36,68,38,61,37,61,37,61,32,61,42,67,42,65,40,68,47,65,43,64,49,64,50,58,39,63,49,66,43,64,47,67,48
185536,63,38,63,44,63,45,64,45,67,47,68,52,62,48,67,48,66,49,64,48,62,47,65,51,69,49,70,53,67,51,69,52,64,45,68,47,67,47,69,48,72,49
185590,84,79,82,51,81,38,81,52,82,70,83,40,81,50,82,37,81,61,86,57,81,60,83,58,83,41,80,30,79,38,80,42,83,63,79,73,81,70,80,50,78,40
185828,79,82,82,40,80,50,79,86,82,80,84,80,81,82,82,70,82,81,86,79,84,86,88,89,88,81,88,68,88,50,88,55,89,68,88,70,89,76,91,67,90,54
185873,66,40,66,36,63,40,69,44,71,49,70,42,68,43,67,46,67,40,69,45,71,44,69,41,71,45,75,46,71,46,73,56,69,41,65,49,64,45,67,49,69,46
186016,83,78,62,71,94,92,83,80,78,78,91,90,92,88,88,94,79,71,88,71,91,78,89,90,90,100,97,67,91,92,83,85,97,83,92,100,97,67,88,92,90,100
186034,59,45,57,41,61,39,57,44,57,39,68,48,66,45,66,45,67,46,60,40,65,54,63,45,63,43,59,41,62,46,60,45,62,44,69,64,67,50,66,44,60,44
186052,78,74,74,70,71,84,75,78,73,57,72,73,67,60,73,56,74,69,74,68,76,65,73,66,13,22,69,25,63,63,77,59,62,36,76,56,71,71,71,55,93,84
186274,88,62,87,82,91,82,71,53,75,84,79,91,82,90,66,75,84,83,79,67,85,80,77,100,100,100,80,71,67,0,50,67,86,55,75,44,100,86,85,100,80,92
186380,88,14,89,31,89,40,90,80,91,73,91,60,91,56,90,50,91,50,91,75,92,60,93,67,93,40,94,67,93,0,93,100,93,75,94,44,92,80,93,64,93,82
186469,53,45,51,42,60,45,61,36,59,36,61,36,64,48,58,33,53,44,59,50,57,32,65,47,72,30,63,42,66,40,67,47,63,34,61,31,73,33,64,56,66,55
186645,59,42,63,42,68,39,66,43,66,47,69,48,68,43,65,43,72,49,77,42,77,51,70,45,68,48,73,51,70,51,69,50,69,47,70,55,67,54,70,55,68,58
187198,53,42,53,43,58,42,54,41,54,41,61,44,58,39,55,42,63,45,63,41,58,40,64,40,63,40,68,46,68,48,68,47,64,40,68,41,67,50,65,50,66,60
187444,78,66,76,72,77,65,75,67,77,62,77,72,79,50,76,63,77,50,75,60,76,67,75,50,75,57,77,25,70,17,69,83,90,63,67,50,71,36,73,40,74,63
187532,61,38,55,37,57,37,55,34,59,39,57,39,59,39,57,37,59,37,60,42,59,39,61,39,62,39,62,38,63,40,65,43,63,41,62,40,62,48,65,44,60,47
187620,63,45,59,46,62,46,65,62,63,28,63,29,65,34,62,41,59,41,57,39,59,37,62,44,58,45,59,51,59,44,61,43,63,43,59,41,64,50,61,40,63,43
187639,55,33,48,19,53,34,36,39,48,28,37,32,41,23,34,25,35,20,56,24,59,30,70,23,69,36,68,26,67,26,66,22,61,26,62,35,63,34,57,42,57,52
187648,59,75,57,50,53,50,59,50,59,14,61,20,62,25,64,29,63,20,58,57,59,71,57,36,59,17,63,0,62,57,63,57,61,50,59,9,62,33,62,50,62,73
187666,48,34,35,36,48,25,42,34,38,22,52,37,50,26,51,35,51,30,56,47,52,38,58,40,56,41,49,38,52,36,55,35,44,36,48,39,50,47,50,40,55,35
187903,53,50,45,26,52,23,49,34,40,15,55,55,56,57,61,62,65,64,69,66,62,61,70,54,68,52,52,35,54,33,69,35,49,32,54,32,55,25,43,15,70,41
187958,58,40,54,28,51,26,52,36,55,31,56,36,57,37,57,38,63,34,61,33,58,33,64,41,59,40,53,40,62,28,68,46,50,26,55,20,57,36,56,17,57,33
187976,39,44,55,30,42,20,45,44,47,25,55,52,41,38,48,38,44,33,60,13,45,7,56,25,47,14,51,12,48,32,57,37,58,8,61,6,40,16,62,8,50,28
187985,75,48,76,36,74,41,77,41,77,45,79,52,78,48,74,52,77,35,78,60,79,45,80,40,80,47,78,35,74,49,77,39,77,54,68,36,72,39,73,52,76,59
187994,51,35,46,28,48,36,57,53,51,20,56,26,59,32,50,42,50,42,50,20,43,25,42,35,48,29,46,33,52,35,54,41,55,30,52,24,58,47,54,37,46,38
188003,41,32,51,40,41,44,46,35,46,19,42,31,46,21,49,24,46,40,48,23,45,33,59,17,54,39,49,13,50,11,54,30,59,17,62,42,57,42,46,44,49,53
188021,55,31,61,23,48,33,46,32,47,16,57,14,52,23,43,29,40,37,50,24,39,33,48,42,42,23,43,13,53,35,54,55,58,36,42,26,52,33,61,29,58,27
188030,73,46,71,42,72,56,73,52,74,40,72,36,72,51,70,47,72,51,74,41,74,31,74,36,72,47,74,38,74,67,75,43,75,37,72,30,72,47,75,27,73,4
188049,54,30,52,29,53,33,52,28,60,28,60,38,61,36,60,31,61,31,55,27,57,20,59,23,62,28,60,26,62,29,65,38,53,30,55,16,62,16,57,26,58,36
188058,46,38,61,45,57,30,33,50,50,40,67,0,64,0,50,0,53,0,51,33,50,100,55,100,67,0,58,0,41,33,61,25,49,22,41,0,53,11,61,36,52,30
188100,55,35,52,33,54,35,55,36,56,37,61,40,58,39,57,45,54,36,55,39,52,37,60,35,62,35,61,43,57,36,57,30,53,31,69,43,69,45,62,46,71,41
188137,50,30,55,33,51,24,51,37,62,41,59,33,57,33,59,33,54,36,61,42,58,41,57,35,52,46,63,36,65,39,65,42,53,43,52,31,58,46,55,39,59,47
188216,28,16,25,32,31,21,48,23,41,33,40,18,35,14,43,40,48,13,42,33,36,55,40,30,54,55,46,38,62,67,61,33,46,60,34,71,26,67,44,25,59,25
188225,43,28,58,27,53,28,46,29,49,21,62,57,58,36,52,39,59,15,50,38,47,23,65,34,61,30,44,36,61,25,45,15,48,30,33,18,55,13,41,26,55,50
188261,60,37,51,40,54,38,44,56,60,17,63,60,63,60,64,63,63,67,62,49,69,48,60,30,67,56,77,46,72,55,62,52,69,53,56,53,58,67,57,59,62,60
188304,53,23,52,21,49,17,48,14,43,23,42,58,52,22,50,25,53,33,55,43,55,25,51,42,50,0,63,8,64,18,59,27,64,44,58,26,62,70,54,39,58,46
188429,80,35,82,64,78,62,81,46,78,9,79,70,82,75,81,58,82,56,81,33,83,53,84,52,83,29,80,45,80,70,79,38,82,50,83,50,85,60,83,50,83,50
188438,74,32,60,46,58,44,59,43,56,46,61,43,58,47,58,47,59,52,63,44,56,35,56,45,60,32,63,30,61,42,57,38,57,39,53,38,63,49,61,40,62,33
188890,66,49,62,51,64,50,75,66,69,73,46,57,58,58,76,77,58,53,56,58,56,59,59,63,56,55,57,60,58,70,65,62,53,68,61,65,59,74,63,72,69,76
189097,96,100,95,100,96,100,94,100,94,100,93,100,94,100,94,100,97,100,98,100,95,100,95,100,96,100,95,85,95,100,95,100,93,100,97,100,96,100,97,100,97,91
189228,55,25,50,0,52,36,49,31,47,52,46,36,49,19,50,25,58,40,58,20,59,24,58,42,58,43,54,33,65,43,69,33,68,100,48,45,57,50,50,40,55,59
189547,65,46,61,48,64,49,68,56,62,48,64,52,61,50,59,57,58,46,59,43,58,42,57,43,52,48,50,44,52,47,51,48,49,39,45,37,47,30,49,44,44,37
189714,74,80,67,91,70,64,82,93,81,78,88,67,81,70,74,78,28,49,50,60,70,89,58,50,43,80,57,0,60,64,68,57,80,75,89,100,95,60,88,92,95,86
189839,60,44,60,49,27,59,58,21,58,45,63,43,60,79,50,46,55,28,56,37,55,31,56,28,59,45,55,25,54,46,55,31,50,17,55,17,49,32,58,37,60,41
190053,50,36,47,29,52,43,48,38,52,33,54,37,52,36,48,29,53,35,53,55,55,24,65,59,68,58,57,44,55,40,58,38,51,35,44,11,55,43,43,36,52,42
190150,97,97,98,97,97,94,97,88,99,97,98,97,97,82,96,79,96,97,97,97,96,88,96,91,97,94,97,91,98,90,99,95,95,87,99,92,98,83,97,93,98,95
190169,63,39,58,35,63,43,63,44,56,25,64,46,61,39,59,43,66,33,62,39,64,48,59,34,61,38,61,45,64,31,58,38,56,25,57,32,63,53,61,37,63,56
190239,70,67,77,75,68,57,75,67,62,94,75,81,78,53,73,67,74,100,67,58,82,65,73,76,71,73,77,84,57,69,75,63,77,78,50,42,77,69,81,85,78,63
190442,62,35,63,34,59,32,59,28,60,35,59,35,58,31,55,36,56,31,58,31,57,40,56,26,58,36,62,35,61,35,61,30,63,42,55,29,56,29,58,32,54,42
190512,87,47,88,68,88,50,88,67,90,78,88,60,91,83,89,60,92,60,88,64,90,33,91,38,91,56,90,75,88,33,89,90,88,57,87,64,84,22,88,52,89,65
190521,59,54,57,52,59,52,60,51,61,55,61,50,66,56,64,54,65,52,64,52,65,54,66,51,64,49,63,45,58,37,60,42,59,39,56,38,61,44,59,43,61,42
190530,64,63,63,56,63,52,61,52,61,49,65,53,61,52,58,51,55,51,58,49,61,50,58,42,59,43,59,40,55,33,56,39,59,38,52,41,54,46,55,36,51,49
190549,79,60,76,61,78,61,80,48,77,53,78,63,82,60,82,71,84,79,86,50,82,50,82,55,82,46,82,90,83,50,80,50,82,50,79,75,77,57,80,57,80,67
190558,80,33,83,40,79,0,82,75,82,73,80,62,83,45,84,86,81,67,83,65,80,78,80,54,80,57,76,53,77,58,74,70,81,75,73,80,69,41,76,39,76,52
190567,77,65,79,57,80,54,79,58,81,70,79,53,83,65,86,81,84,50,87,56,86,69,87,56,86,57,86,73,83,50,84,77,80,71,81,63,75,48,79,50,79,64
190585,64,51,60,42,58,49,58,56,60,57,57,51,63,45,64,61,65,47,67,45,60,57,60,47,67,55,61,44,56,42,58,44,60,39,52,34,53,41,57,47,54,44
190594,81,67,82,63,80,67,82,61,84,37,84,76,85,69,85,60,86,60,87,64,86,69,83,52,85,75,83,80,85,83,81,56,84,52,82,52,80,67,80,76,78,53
190600,76,45,73,40,74,29,74,44,72,100,75,38,77,55,78,62,78,57,78,35,79,36,78,53,77,50,78,50,80,38,80,43,83,67,78,50,76,40,81,63,82,50
190619,65,42,67,44,65,40,65,48,66,51,70,42,69,40,66,47,66,47,67,46,67,47,67,41,70,48,70,45,68,42,65,36,69,18,61,42,61,34,64,42,64,48
190628,61,37,63,44,62,43,64,43,64,43,65,44,69,50,68,47,66,48,64,42,66,39,64,36,64,31,64,30,65,33,62,28,63,25,60,36,57,31,60,39,57,39
190637,74,72,74,62,77,75,73,67,72,67,77,79,80,74,79,59,82,67,81,63,83,100,83,71,86,59,83,61,81,48,83,70,81,67,74,45,71,48,74,40,73,58
190646,63,0,50,100,61,0,61,46,56,53,69,63,64,44,64,100,66,67,65,60,65,0,63,50,66,45,70,67,58,33,62,60,49,45,39,33,40,25,52,20,50,43
190655,73,67,78,67,77,50,75,88,79,67,80,80,74,33,74,67,77,100,77,88,75,84,76,78,77,58,78,60,69,63,68,35,62,58,63,54,61,52,60,44,65,57
190664,81,65,84,59,81,46,84,57,85,74,86,70,88,71,87,80,87,56,84,68,86,71,85,50,84,64,84,71,84,61,82,65,83,70,80,72,77,63,78,53,79,63
190673,64,54,64,54,69,58,70,56,70,56,71,57,71,56,72,58,69,52,71,50,69,50,62,45,63,44,67,49,64,47,62,50,61,41,59,48,59,34,61,45,65,39
190691,68,59,69,57,67,50,71,64,70,62,75,56,75,35,78,61,77,70,74,64,77,54,74,85,73,60,71,66,64,58,62,50,63,45,60,53,61,39,60,45,57,67
190840,65,47,64,48,62,50,63,50,63,35,67,44,64,59,63,45,63,41,60,50,63,45,63,37,65,50,62,50,61,43,65,49,55,27,59,37,62,43,59,46,61,39
191083,62,43,62,39,59,41,61,51,61,42,61,35,59,44,54,34,52,33,53,36,53,34,53,33,53,30,54,35,55,29,56,32,55,35,55,33,57,33,54,31,56,30
191199,61,51,57,43,56,44,57,41,55,42,60,44,55,41,54,54,53,32,49,38,56,40,53,46,55,39,54,43,59,39,53,38,55,47,47,35,50,26,55,33,53,45
191241,90,52,89,52,88,53,90,59,92,68,90,60,89,48,88,59,88,42,91,52,89,74,91,55,91,75,91,50,90,64,91,71,87,60,88,53,88,50,88,62,89,58
191302,54,50,54,39,57,39,56,37,57,36,55,49,54,55,53,76,53,54,55,48,53,48,52,62,55,44,50,43,57,48,60,48,56,49,49,42,63,51,54,41,58,45
191339,62,48,61,38,57,45,57,40,59,42,57,44,55,35,54,42,54,39,53,43,57,41,57,40,54,52,56,47,56,38,51,35,57,49,51,44,56,43,52,45,57,35
191612,59,34,65,36,61,44,58,17,60,15,58,19,54,21,50,39,54,32,58,45,56,50,61,39,58,44,56,44,56,42,62,52,57,44,50,38,54,42,54,43,59,64
191649,74,38,78,42,77,10,79,50,80,20,76,60,77,0,80,100,78,0,78,25,80,33,80,100,82,0,81,0,82,0,83,33,82,100,80,56,83,50,83,67,84,100
191719,51,42,55,35,75,52,76,53,75,52,58,48,55,54,55,48,55,45,57,44,56,39,56,48,56,46,59,42,57,55,59,49,54,41,57,43,62,49,61,48,61,49
191986,63,32,62,27,61,26,60,44,65,47,62,37,62,34,62,35,59,43,61,40,59,52,61,34,62,43,56,32,58,33,60,39,55,25,48,38,53,37,59,47,58,45
192022,58,24,55,35,55,38,55,29,52,26,58,35,55,49,54,35,56,30,56,32,57,37,55,30,58,24,54,24,57,29,53,24,53,32,52,23,51,22,58,37,56,35
192448,70,15,69,7,66,83,71,36,69,82,68,20,74,60,68,86,68,79,72,67,75,67,72,67,74,68,78,33,74,43,76,17,77,50,82,0,78,13,77,50,77,38
193016,54,63,61,39,52,41,60,50,61,27,53,22,67,37,68,28,67,53,70,33,66,22,76,30,72,58,73,76,75,72,77,78,74,3,71,20,74,40,75,29,76,30
193265,84,89,93,100,98,92,79,95,90,90,86,100,95,100,100,100,100,100,96,94,96,88,93,92,95,80,90,100,95,95,98,86,96,84,93,96,93,94,98,88,90,94
193283,59,28,59,22,59,39,58,43,59,30,60,41,62,47,56,43,54,39,58,43,59,40,59,41,58,42,60,38,57,41,60,50,58,41,59,34,62,36,60,54,59,49
193292,84,69,81,31,85,30,80,25,84,50,87,55,89,33,88,13,88,43,89,83,90,17,87,50,85,100,88,50,89,25,84,40,88,0,83,100,85,0,81,50,85,33
193308,44,52,69,60,70,60,70,63,70,63,60,53,61,71,68,14,71,80,74,67,75,50,78,14,76,29,74,13,79,47,82,44,80,69,73,65,70,60,70,66,67,51
193326,67,41,66,39,65,37,64,37,62,43,64,43,63,41,57,36,61,43,59,37,61,40,61,39,61,39,61,43,61,39,57,44,56,35,57,34,59,34,61,39,57,38
193478,70,53,68,65,68,49,68,41,66,46,71,49,71,54,71,57,72,51,73,60,70,58,72,58,71,55,70,55,65,52,64,52,60,44,64,48,65,46,64,52,64,50
193654,81,60,83,100,78,100,81,27,81,60,79,50,81,43,82,60,83,73,83,0,83,79,81,69,82,74,81,80,82,75,82,97,71,71,83,92,83,69,81,90,85,84
193900,92,65,93,58,92,83,92,45,93,43,91,33,92,62,92,50,92,62,92,62,92,61,93,66,93,71,93,71,94,57,94,71,90,60,94,46,95,67,96,50,96,64
193946,62,46,61,32,63,57,64,59,63,52,64,49,63,57,59,50,58,45,65,45,62,49,63,47,62,38,60,49,63,40,64,51,59,45,57,35,60,38,61,61,64,44
194028,54,71,56,38,52,35,55,36,52,45,49,67,47,64,51,24,52,36,51,38,52,28,50,27,57,50,56,18,60,53,56,48,56,48,50,32,49,35,51,27,51,38
194091,74,67,70,71,75,71,73,68,78,57,80,28,72,32,71,16,70,30,72,36,75,33,74,45,77,33,73,37,72,39,81,36,76,15,77,22,77,36,79,32,78,42
194222,63,46,59,39,60,51,54,50,57,38,58,52,57,42,56,41,53,33,54,45,57,37,57,34,58,38,53,37,54,31,52,33,53,24,48,27,51,25,53,39,55,36
194240,67,34,65,36,65,38,65,38,63,32,60,37,65,44,58,39,60,54,64,47,64,46,63,54,65,47,61,48,63,47,61,52,60,52,53,41,57,43,63,51,61,47
194310,76,38,75,9,72,56,73,20,72,43,77,77,74,71,78,48,74,61,76,74,76,79,78,75,77,75,80,81,79,78,78,86,73,58,75,69,72,29,77,64,75,26
195003,84,63,83,44,85,62,84,80,84,80,85,67,88,57,86,60,89,78,87,100,86,81,89,0,87,0,90,100,89,100,88,0,86,100,88,77,85,100,88,0,89,33
195058,59,70,53,57,65,42,65,47,69,42,71,44,73,51,70,54,71,54,74,44,71,61,68,56,71,50,67,48,66,50,67,41,66,41,62,44,61,44,66,49,60,35
195067,74,60,80,66,66,45,70,45,68,52,62,51,68,76,54,56,65,68,63,76,72,66,68,71,60,67,53,65,49,63,66,55,61,58,57,52,59,38,68,60,60,53
195173,76,50,76,35,71,71,74,30,74,100,95,77,76,32,80,90,78,67,80,50,81,50,76,33,78,0,74,0,77,40,76,67,73,33,69,0,70,100,54,17,65,0
195322,54,38,54,48,56,44,54,40,48,38,57,39,56,41,52,46,55,45,57,42,55,41,56,50,55,44,53,38,52,44,52,40,52,42,50,34,57,46,54,44,51,38
195544,86,55,73,67,73,14,84,75,81,40,85,45,84,30,87,53,85,29,84,50,83,67,86,60,85,22,82,100,79,0,81,50,84,67,81,27,82,11,79,0,81,75
195988,45,16,46,20,46,32,39,19,48,31,50,41,37,37,52,39,49,52,50,21,50,17,60,60,51,76,58,48,53,39,55,42,57,22,44,20,52,53,52,49,46,44
196042,68,50,66,58,72,44,74,86,77,38,75,50,80,44,84,50,80,67,82,25,80,50,79,30,81,50,83,50,84,42,80,75,83,63,80,27,81,52,81,31,82,40
196060,84,50,84,57,84,64,83,50,84,60,85,75,86,75,84,70,83,67,81,50,81,50,82,50,84,0,83,25,81,50,80,0,83,75,82,44,83,55,83,50,83,75
196079,92,0,90,50,89,86,90,94,90,98,90,88,91,88,91,65,91,94,91,80,89,88,91,95,92,97,91,88,92,94,90,93,92,84,91,88,91,60,88,75,89,86
196088,84,73,87,70,87,88,87,55,87,42,89,83,88,92,88,86,87,71,88,81,88,71,88,89,86,86,87,81,87,56,86,60,87,59,83,67,84,67,84,46,85,42
196130,78,50,75,61,76,67,76,36,78,36,72,40,74,57,76,36,75,46,75,50,73,50,71,38,68,46,66,33,61,20,58,67,65,33,48,8,49,30,55,40,58,36
196264,39,55,43,59,57,59,40,51,45,50,49,56,47,52,50,59,46,68,49,50,57,52,50,52,44,65,52,62,51,62,52,54,65,47,62,50,59,58,46,45,66,31
196389,87,68,79,64,77,68,92,74,100,100,87,74,86,71,79,56,89,60,88,49,79,41,73,29,65,45,60,56,65,0,65,0,51,14,36,100,26,100,22,100,16,0
196413,93,70,91,76,90,57,91,58,90,64,91,58,91,53,92,69,92,67,92,70,92,64,91,67,91,67,91,88,90,100,92,50,89,37,90,46,91,45,91,64,90,56
196565,49,34,53,46,53,33,52,24,55,36,56,51,59,41,53,34,48,62,53,33,54,42,53,45,46,32,47,44,41,52,46,47,49,41,48,31,48,43,42,40,50,38
196592,92,92,91,91,81,76,79,53,79,49,83,46,82,56,82,68,84,73,63,57,64,64,67,48,55,12,82,43,78,37,84,31,90,58,87,70,84,75,86,67,89,73
196699,62,6,84,66,64,39,61,35,62,49,59,41,60,38,53,53,56,42,60,44,62,51,58,48,61,46,60,46,62,46,57,49,58,28,56,47,62,48,57,55,59,56
197294,60,39,62,38,60,38,61,68,60,38,63,50,61,47,62,49,60,50,64,52,66,53,64,53,66,51,64,52,58,43,66,53,61,46,61,43,65,45,62,45,65,47
197814,58,35,60,47,72,37,59,52,67,31,73,47,73,39,91,89,63,40,61,36,55,39,58,32,67,32,66,39,68,47,74,43,68,46,53,52,54,56,74,44,72,51
197850,46,38,49,39,47,36,64,40,70,41,66,52,63,43,31,41,66,64,54,39,58,29,57,39,52,40,68,41,51,39,55,37,56,42,64,39,67,45,62,42,57,48
197887,57,39,55,40,49,43,55,45,82,53,57,44,74,51,63,43,63,46,58,48,53,39,64,50,61,46,64,47,60,46,64,42,67,45,60,42,58,45,43,69,59,47
197966,56,60,57,37,23,21,74,33,63,48,66,41,58,48,45,44,55,51,45,45,57,55,51,55,63,37,62,38,61,41,65,50,63,49,66,54,67,41,72,48,76,43
198011,47,38,44,54,51,39,49,13,55,36,69,43,68,47,52,75,41,20,47,23,47,31,35,25,80,33,46,30,62,37,59,48,43,38,61,40,57,36,65,51,67,48
198039,40,59,46,38,58,41,57,37,56,49,65,46,63,75,66,50,56,45,67,48,73,46,57,57,58,47,59,43,64,58,73,56,68,50,63,43,69,47,73,47,70,49
198084,55,45,53,12,47,15,34,21,55,62,48,43,59,41,52,48,51,38,63,34,60,42,59,44,56,38,71,40,66,40,67,55,61,35,72,73,67,46,65,51,66,40
198118,53,47,65,54,70,43,70,41,72,52,66,51,61,40,54,35,58,38,51,38,59,45,60,37,49,42,57,38,51,37,54,41,67,48,59,57,71,50,68,52,71,50
198136,82,0,77,18,71,44,70,38,70,55,72,23,72,60,77,33,72,33,70,33,72,20,74,13,72,25,72,15,74,0,76,43,76,23,74,50,75,19,75,24,76,32
198154,59,48,59,48,54,38,57,43,58,46,63,53,64,50,65,48,67,50,58,41,70,54,71,60,73,55,64,51,69,56,55,42,7,2,57,46,10,2,68,60,67,56
198206,74,57,70,52,98,91,47,47,60,50,62,47,53,31,49,38,62,44,54,44,59,33,72,38,63,51,63,42,62,41,60,49,52,20,56,35,71,50,77,51,62,57
198233,62,29,67,39,60,41,55,34,63,47,75,49,78,98,64,38,80,33,70,45,71,46,69,50,66,73,67,45,63,42,63,47,61,39,69,50,63,49,69,55,65,53
198251,43,24,45,22,57,35,51,56,62,54,60,32,63,41,56,34,53,35,56,33,58,36,58,37,65,40,70,44,64,46,61,51,58,40,69,53,70,53,68,51,73,59
198260,62,43,58,44,57,40,52,31,58,39,60,38,59,41,57,57,56,55,56,53,55,42,56,40,54,45,55,49,55,43,56,44,52,41,57,46,60,46,70,49,70,55
198321,51,92,53,59,55,45,55,46,55,47,45,37,65,30,63,36,48,31,49,38,56,33,54,48,54,33,66,34,56,31,61,36,56,43,63,44,22,50,32,45,20,39
198330,60,29,57,29,60,31,61,32,60,36,74,32,67,35,63,32,61,35,59,27,59,37,60,28,53,31,61,36,60,39,62,31,65,37,64,39,70,38,71,37,59,36
198367,78,69,88,50,59,36,58,24,68,51,67,49,64,49,57,32,58,32,61,47,57,37,55,48,65,51,67,45,63,36,62,42,70,39,67,64,62,55,62,53,66,66
198376,67,49,66,45,67,47,70,53,66,36,76,47,63,57,54,46,56,41,63,47,60,50,62,48,61,50,62,46,59,46,61,47,63,54,65,47,66,50,69,50,66,48
198455,60,58,55,46,55,45,46,34,53,42,54,43,51,46,55,34,52,32,50,44,59,40,60,41,50,43,61,49,58,45,66,48,61,41,69,45,66,46,66,41,66,48
198464,79,63,76,59,79,68,77,59,76,50,79,63,81,56,81,56,78,72,81,47,81,78,80,57,83,78,83,74,81,82,82,71,83,81,81,68,80,65,82,76,83,64
198534,49,17,58,42,61,39,44,47,53,70,69,42,62,41,72,42,61,41,52,40,48,33,49,32,63,50,50,46,55,44,56,51,52,41,59,38,59,40,58,40,58,42
198543,73,63,75,33,71,54,73,50,69,36,74,0,69,63,70,56,76,38,71,33,74,17,79,50,67,25,78,29,69,38,74,14,66,29,63,30,70,20,78,46,75,32
198552,59,39,56,31,53,35,54,29,61,47,58,50,61,51,59,51,50,50,57,40,56,47,60,37,58,55,60,49,61,46,61,51,59,47,60,42,63,45,74,42,73,37
198570,54,35,60,42,63,54,90,45,69,33,65,45,67,36,67,38,65,39,63,37,72,47,72,47,74,37,69,40,70,44,65,38,69,49,67,53,75,54,61,39,54,44
198622,54,49,67,42,53,38,57,40,56,37,58,44,56,43,59,45,52,45,49,43,41,51,52,39,52,41,48,40,53,43,55,45,57,41,56,44,54,43,63,41,64,49
198640,46,21,43,30,58,4,36,37,70,53,62,62,59,51,60,31,47,27,58,19,53,33,56,31,65,35,59,29,64,31,66,36,49,30,59,42,54,54,74,63,61,48
198668,49,26,62,33,47,55,62,37,67,44,69,51,70,44,69,53,68,48,69,48,65,51,53,68,73,56,65,39,63,46,70,42,55,49,59,54,52,48,50,49,64,47
198710,59,58,62,47,60,52,71,54,67,54,55,69,50,41,54,49,58,40,52,7,66,27,64,43,60,43,52,50,51,45,62,40,67,60,59,60,69,51,62,47,71,72
198729,62,36,53,44,62,43,60,27,61,47,57,27,62,37,53,43,64,46,54,36,57,34,70,55,66,55,64,49,70,39,76,62,61,42,19,11,75,51,56,97,77,49
198774,65,38,65,40,70,44,46,34,46,55,41,51,51,49,58,44,67,51,66,48,67,44,69,43,66,39,62,47,54,48,60,49,61,47,56,31,50,45,61,46,67,48
198817,16,12,15,12,60,34,69,35,63,31,68,17,45,36,44,22,56,26,56,29,50,31,55,48,55,26,61,31,60,42,60,51,59,35,66,30,61,41,57,40,65,47
198905,46,10,51,47,39,40,85,85,86,14,52,50,46,41,58,44,50,42,49,9,55,6,50,14,51,21,47,9,63,28,59,38,45,28,53,32,65,30,58,29,76,53
198914,36,40,68,43,67,39,59,40,79,68,79,44,76,40,89,94,89,58,66,43,65,45,53,34,59,34,67,49,69,92,71,93,84,80,60,57,67,32,54,37,76,48
