UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP 
153214,"R",2156,"R",6562,"R",33,"R",2203,"Z",0,"R",2203,"R",1264,"R",57,"R",1080,"Z",0,"R",1080,"R",325,"R",30
153241,"R",9,"R",9,"R",100,"R",11,"Z",0,"R",11,"R",8,"R",73,"Z",0,"Z",0,"R",0,"Z",0,"A",
153250,"R",372,"R",372,"R",100,"R",351,"R",0,"R",351,"R",283,"R",81,"R",0,"R",0,"R",0,"R",0,"A",
153269,"R",924,"R",1112,"R",83,"R",781,"R",0,"R",781,"R",674,"R",86,"R",0,"R",0,"R",0,"R",0,"A",
153278,"R",298,"R",422,"R",71,"R",323,"R",0,"R",323,"R",196,"R",61,"R",0,"R",0,"R",0,"R",0,"A",
153296,"R",197,"R",425,"R",46,"R",174,"R",0,"R",174,"R",86,"R",49,"R",182,"R",0,"R",182,"R",62,"R",34
153302,"R",58,"R",105,"R",55,"R",58,"R",0,"R",58,"R",33,"R",57,"R",1,"R",0,"R",1,"R",1,"R",100
153311,"R",1065,"R",1676,"R",64,"R",1067,"R",0,"R",1067,"R",616,"R",58,"R",522,"R",0,"R",522,"R",160,"R",31
153320,"R",94,"R",126,"R",75,"R",59,"R",0,"R",59,"R",46,"R",78,"R",0,"R",0,"R",0,"R",0,"A",
153339,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",8,"R",73,"R",0,"R",0,"R",0,"R",0,"A",
153366,"R",272,"R",700,"R",39,"R",251,"R",0,"R",251,"R",179,"R",71,"R",0,"R",0,"R",0,"R",0,"A",
153375,"R",171,"R",448,"R",38,"R",198,"R",1,"R",197,"R",132,"R",67,"R",2,"R",0,"R",2,"R",1,"R",50
153384,"R",426,"R",444,"R",96,"R",405,"R",0,"R",405,"R",382,"R",94,"Z",0,"Z",0,"R",0,"Z",0,"A",
153409,"R",4,"R",32,"R",13,"R",61,"R",0,"R",61,"R",10,"R",16,"R",46,"R",0,"R",46,"R",0,"R",0
153418,"R",16,"R",90,"R",18,"R",56,"R",0,"R",56,"R",11,"R",20,"R",19,"R",0,"R",19,"R",2,"R",11
153427,"R",143,"R",143,"R",100,"R",154,"Z",0,"R",154,"R",121,"R",79,"R",0,"R",0,"R",0,"R",0,"A",
153445,"R",1246,"R",2834,"R",44,"R",699,"Z",0,"R",699,"R",440,"R",63,"R",478,"Z",0,"R",478,"R",210,"R",44
153463,"A",,"A",,"A",,"R",10,"R",1,"R",9,"R",8,"R",89,"Z",0,"Z",0,"R",0,"Z",0,"A",
153472,"R",853,"R",1137,"R",75,"R",764,"R",2,"R",762,"R",455,"R",60,"R",90,"R",0,"R",90,"R",25,"R",28
153524,"R",786,"R",1364,"R",58,"R",624,"Z",0,"R",624,"R",359,"R",58,"R",87,"Z",0,"R",87,"R",18,"R",21
153533,"R",593,"R",1061,"R",56,"R",517,"R",0,"R",517,"R",319,"R",62,"R",182,"R",0,"R",182,"R",43,"R",24
153542,"R",12,"R",12,"R",100,"R",12,"R",0,"R",12,"R",9,"R",75,"R",0,"R",0,"R",0,"R",0,"A",
153588,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",7,"R",54,"R",0,"R",0,"R",0,"R",0,"A",
153597,"A",,"A",,"A",,"R",82,"Z",0,"R",82,"R",60,"R",73,"Z",0,"Z",0,"R",0,"Z",0,"A",
153603,"R",4335,"R",5874,"R",74,"R",3952,"R",0,"R",3952,"R",3354,"R",85,"R",16,"R",0,"R",16,"R",12,"R",75
153621,"R",127,"R",284,"R",45,"R",118,"R",0,"R",118,"R",65,"R",55,"R",0,"R",0,"R",0,"R",0,"A",
153630,"R",658,"R",2090,"R",31,"R",698,"R",1,"R",697,"R",336,"R",48,"R",83,"R",0,"R",83,"R",28,"R",34
153658,"R",4253,"R",5820,"R",73,"R",4256,"Z",0,"R",4256,"R",3519,"R",83,"R",33,"Z",0,"R",33,"R",23,"R",70
153737,"R",2446,"R",4395,"R",56,"R",2757,"R",0,"R",2757,"R",1618,"R",59,"R",830,"R",0,"R",830,"R",295,"R",36
153746,"A",,"A",,"A",,"R",61,"Z",0,"R",61,"R",51,"R",84,"Z",0,"Z",0,"R",0,"Z",0,"A",
153764,"A",,"A",,"A",,"R",86,"R",0,"R",86,"R",69,"R",80,"Z",0,"Z",0,"R",0,"Z",0,"A",
153773,"A",,"A",,"A",,"R",55,"R",0,"R",55,"R",53,"R",96,"R",0,"R",0,"R",0,"R",0,"A",
153782,"A",,"A",,"A",,"R",27,"Z",0,"R",27,"R",17,"R",63,"Z",0,"Z",0,"R",0,"Z",0,"A",
153825,"R",375,"R",1136,"R",33,"R",402,"R",0,"R",402,"R",318,"R",79,"R",1,"R",0,"R",1,"R",0,"R",0
153834,"R",659,"R",711,"R",93,"R",612,"R",1,"R",611,"R",524,"R",86,"R",0,"R",0,"R",0,"R",0,"A",
153861,"R",37,"R",71,"R",52,"R",29,"R",0,"R",29,"R",21,"R",72,"R",2,"R",0,"R",2,"R",0,"R",0
153922,"R",194,"R",618,"R",31,"R",157,"R",0,"R",157,"R",95,"R",61,"R",366,"R",0,"R",366,"R",121,"R",33
153977,"R",59,"R",260,"R",23,"R",42,"R",0,"R",42,"R",26,"R",62,"R",6,"R",0,"R",6,"R",2,"R",33
154004,"R",290,"R",380,"R",76,"R",332,"Z",0,"R",332,"R",244,"R",73,"Z",0,"Z",0,"R",0,"Z",0,"A",
154013,"R",140,"R",142,"R",99,"R",180,"R",0,"R",180,"R",126,"R",70,"R",1,"R",0,"R",1,"R",1,"R",100
154022,"R",802,"R",3312,"R",24,"R",286,"R",0,"R",286,"R",128,"R",45,"R",2,"R",0,"R",2,"R",2,"R",100
154059,"R",646,"R",1621,"R",40,"R",738,"Z",0,"R",738,"R",425,"R",58,"R",103,"Z",0,"R",103,"R",39,"R",38
154095,"R",1934,"R",3068,"R",63,"R",1695,"R",0,"R",1695,"R",1386,"R",82,"R",73,"R",0,"R",73,"R",71,"R",97
154101,"R",324,"R",359,"R",90,"R",363,"R",0,"R",363,"R",274,"R",75,"R",0,"R",0,"R",0,"R",0,"A",
154110,"R",494,"R",1879,"R",26,"R",520,"R",0,"R",520,"R",329,"R",63,"R",146,"R",0,"R",146,"R",63,"R",43
154129,"R",217,"R",627,"R",35,"R",187,"R",0,"R",187,"R",149,"R",80,"R",10,"R",0,"R",10,"R",4,"R",40
154165,"A",,"A",,"A",,"R",41,"Z",0,"R",41,"R",33,"R",80,"Z",0,"Z",0,"R",0,"Z",0,"A",
154174,"R",8,"R",29,"R",28,"R",6,"R",0,"R",6,"R",3,"R",50,"R",0,"R",0,"R",0,"R",0,"A",
154208,"A",,"A",,"A",,"R",92,"R",0,"R",92,"R",53,"R",58,"R",0,"R",0,"R",0,"R",0,"A",
154235,"R",509,"R",825,"R",62,"R",506,"R",0,"R",506,"R",401,"R",79,"R",4,"R",0,"R",4,"R",2,"R",50
154262,"R",1,"R",76,"R",1,"R",9,"R",0,"R",9,"R",5,"R",56,"R",2,"R",0,"R",2,"R",1,"R",50
154332,"A",,"A",,"A",,"R",28,"Z",0,"R",28,"R",22,"R",79,"Z",0,"Z",0,"R",0,"Z",0,"A",
154341,"A",,"A",,"A",,"R",43,"Z",0,"R",43,"R",28,"R",65,"Z",0,"Z",0,"R",0,"Z",0,"A",
154350,"R",385,"R",493,"R",78,"R",412,"R",2,"R",410,"R",333,"R",81,"R",536,"Z",0,"R",536,"R",138,"R",26
154378,"R",307,"R",1136,"R",27,"R",385,"Z",0,"R",385,"R",192,"R",50,"R",219,"Z",0,"R",219,"R",28,"R",13
154396,"R",267,"R",887,"R",30,"R",292,"Z",0,"R",292,"R",139,"R",48,"R",19,"Z",0,"R",19,"R",8,"R",42
154448,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",26,"R",84,"R",0,"R",0,"R",0,"R",0,"A",
154457,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",11,"R",69,"Z",0,"Z",0,"R",0,"Z",0,"A",
154466,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",17,"R",77,"Z",0,"Z",0,"R",0,"Z",0,"A",
154484,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",11,"R",79,"R",0,"R",0,"R",0,"R",0,"A",
154493,"R",164,"R",977,"R",17,"R",177,"Z",0,"R",177,"R",119,"R",67,"R",4,"Z",0,"R",4,"R",3,"R",75
154509,"R",11,"R",19,"R",58,"R",17,"R",0,"R",17,"R",12,"R",71,"Z",0,"Z",0,"R",0,"Z",0,"A",
154518,"R",141,"R",217,"R",65,"R",172,"R",0,"R",172,"R",105,"R",61,"R",0,"R",0,"R",0,"R",0,"A",
154527,"R",545,"R",584,"R",93,"R",504,"R",0,"R",504,"R",407,"R",81,"R",0,"R",0,"R",0,"R",0,"A",
154545,"A",,"A",,"A",,"R",23,"R",0,"R",23,"R",17,"R",74,"Z",0,"Z",0,"R",0,"Z",0,"A",
154572,"R",286,"R",788,"R",36,"R",277,"Z",0,"R",277,"R",127,"R",46,"R",86,"Z",0,"R",86,"R",28,"R",33
154590,"R",268,"R",595,"R",45,"R",195,"R",10,"R",185,"R",104,"R",56,"R",2,"R",0,"R",2,"R",1,"R",50
154633,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",17,"R",71,"R",0,"R",0,"R",0,"R",0,"A",
154642,"R",433,"R",837,"R",52,"R",408,"Z",0,"R",408,"R",240,"R",59,"R",88,"Z",0,"R",88,"R",31,"R",35
154688,"R",250,"R",467,"R",54,"R",236,"R",0,"R",236,"R",185,"R",78,"R",0,"Z",0,"R",0,"R",0,"A",
154697,"R",373,"R",1332,"R",28,"R",366,"R",0,"R",366,"R",203,"R",55,"R",1055,"R",0,"R",1055,"R",118,"R",11
154712,"R",363,"R",1306,"R",28,"R",358,"R",0,"R",358,"R",270,"R",75,"R",1,"R",0,"R",1,"R",1,"R",100
154721,"R",128,"R",212,"R",60,"R",167,"R",0,"R",167,"R",102,"R",61,"R",1,"R",0,"R",1,"R",0,"R",0
154749,"R",108,"R",195,"R",55,"R",104,"Z",0,"R",104,"R",75,"R",72,"R",0,"Z",0,"R",0,"R",0,"A",
154767,"R",132,"R",143,"R",92,"R",204,"R",0,"R",204,"R",99,"R",49,"R",0,"R",0,"R",0,"R",0,"A",
154776,"R",70,"R",121,"R",58,"R",100,"R",0,"R",100,"R",52,"R",52,"R",0,"R",0,"R",0,"R",0,"A",
154794,"R",32,"R",32,"R",100,"R",78,"R",0,"R",78,"R",53,"R",68,"R",0,"R",0,"R",0,"R",0,"A",
154800,"R",1002,"R",2685,"R",37,"R",997,"R",0,"R",997,"R",591,"R",59,"R",328,"R",0,"R",328,"R",120,"R",37
154819,"A",,"A",,"A",,"R",111,"Z",0,"R",111,"R",87,"R",78,"R",0,"R",0,"R",0,"R",0,"A",
154837,"R",0,"R",1,"R",0,"R",3,"R",0,"R",3,"R",2,"R",67,"R",0,"R",0,"R",0,"R",0,"A",
154855,"R",85,"R",107,"R",79,"R",104,"R",0,"R",104,"R",78,"R",75,"R",11,"R",0,"R",11,"R",3,"R",27
154907,"R",269,"R",405,"R",66,"R",281,"R",0,"R",281,"R",168,"R",60,"R",49,"R",0,"R",49,"R",11,"R",22
154925,"R",384,"R",433,"R",89,"R",484,"Z",0,"R",484,"R",250,"R",52,"R",22,"Z",0,"R",22,"R",12,"R",55
154934,"R",188,"R",233,"R",81,"R",220,"R",0,"R",220,"R",147,"R",67,"R",1,"Z",0,"R",1,"R",1,"R",100
154943,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",2,"R",8,"R",25,"R",0,"R",25,"R",16,"R",64
154952,"R",849,"R",1756,"R",48,"R",764,"R",2,"R",762,"R",428,"R",56,"R",577,"R",0,"R",577,"R",178,"R",31
154970,"A",,"A",,"A",,"R",23,"Z",0,"R",23,"R",16,"R",70,"R",3,"Z",0,"R",3,"R",2,"R",67
154998,"R",329,"R",433,"R",76,"R",353,"R",0,"R",353,"R",174,"R",49,"R",36,"R",0,"R",36,"R",9,"R",25
155007,"R",40,"R",276,"R",14,"R",34,"Z",0,"R",34,"R",17,"R",50,"R",29,"Z",0,"R",29,"R",3,"R",10
155025,"R",746,"R",1204,"R",62,"R",727,"Z",0,"R",727,"R",521,"R",72,"R",42,"Z",0,"R",42,"R",26,"R",62
155052,"R",84,"R",269,"R",31,"R",74,"R",1,"R",73,"R",62,"R",85,"R",37,"R",0,"R",37,"R",36,"R",97
155061,"R",759,"R",2470,"R",31,"R",734,"R",0,"R",734,"R",488,"R",66,"R",32,"R",0,"R",32,"R",22,"R",69
155070,"R",37,"R",71,"R",52,"R",17,"R",0,"R",17,"R",15,"R",88,"Z",0,"Z",0,"R",0,"Z",0,"A",
155089,"R",139,"R",384,"R",36,"R",144,"R",0,"R",144,"R",75,"R",52,"R",13,"R",0,"R",13,"R",10,"R",77
155098,"R",382,"R",887,"R",43,"R",421,"R",0,"R",421,"R",252,"R",60,"R",111,"R",0,"R",111,"R",36,"R",32
155104,"R",347,"R",429,"R",81,"R",346,"Z",0,"R",346,"R",202,"R",58,"R",33,"Z",0,"R",33,"R",11,"R",33
155140,"R",224,"R",313,"R",72,"R",203,"R",0,"R",203,"R",92,"R",45,"R",11,"R",0,"R",11,"R",1,"R",9
155159,"A",,"A",,"A",,"R",41,"Z",0,"R",41,"R",35,"R",85,"Z",0,"Z",0,"R",0,"Z",0,"A",
155177,"R",174,"R",220,"R",79,"R",172,"R",0,"R",172,"R",122,"R",71,"R",0,"R",0,"R",0,"R",0,"A",
155186,"R",432,"R",1162,"R",37,"R",465,"R",0,"R",465,"R",173,"R",37,"R",192,"R",0,"R",192,"R",35,"R",18
155195,"R",800,"R",1154,"R",69,"R",841,"R",0,"R",841,"R",543,"R",65,"R",193,"R",0,"R",193,"R",59,"R",31
155201,"R",253,"R",440,"R",58,"R",194,"R",0,"R",194,"R",61,"R",31,"R",43,"R",0,"R",43,"R",8,"R",19
155210,"R",1408,"R",6172,"R",23,"R",1537,"R",0,"R",1537,"R",770,"R",50,"R",637,"R",0,"R",637,"R",246,"R",39
155265,"A",,"A",,"A",,"R",105,"R",0,"R",105,"R",76,"R",72,"R",0,"R",0,"R",0,"R",0,"A",
155283,"A",,"A",,"A",,"R",453,"R",0,"R",453,"R",377,"R",83,"R",0,"R",0,"R",0,"R",0,"A",
155292,"R",528,"R",1580,"R",33,"R",377,"Z",0,"R",377,"R",219,"R",58,"R",329,"Z",0,"R",329,"R",102,"R",31
155317,"R",4034,"R",5482,"R",74,"R",4094,"R",0,"R",4094,"R",3249,"R",79,"R",59,"R",0,"R",59,"R",26,"R",44
155335,"R",133,"R",356,"R",37,"R",167,"R",0,"R",167,"R",99,"R",59,"R",4,"R",0,"R",4,"R",2,"R",50
155353,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",15,"R",75,"R",0,"R",0,"R",0,"R",0,"A",
155399,"R",3301,"R",5177,"R",64,"R",3140,"R",0,"R",3140,"R",2481,"R",79,"R",245,"R",2,"R",243,"R",173,"R",71
155414,"R",110,"R",313,"R",35,"R",154,"R",0,"R",154,"R",82,"R",53,"R",6,"R",0,"R",6,"R",1,"R",17
155423,"A",,"A",,"A",,"R",59,"Z",0,"R",59,"P",18,"P",31,"R",373,"R",3,"R",370,"R",174,"R",47
155441,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",2,"R",67,"R",10,"R",0,"R",10,"R",8,"R",80
155450,"R",113,"R",431,"R",26,"R",108,"R",0,"R",108,"R",55,"R",51,"R",51,"R",0,"R",51,"R",27,"R",53
155478,"A",,"A",,"A",,"R",120,"R",1,"R",119,"R",104,"R",87,"R",3,"R",0,"R",3,"R",0,"R",0
155487,"R",98,"R",242,"R",40,"R",98,"R",0,"R",98,"R",71,"R",72,"R",9,"R",1,"R",8,"R",6,"R",75
155496,"R",74,"R",131,"R",56,"R",70,"R",0,"R",70,"R",51,"R",73,"R",0,"R",0,"R",0,"R",0,"A",
155511,"R",134,"R",134,"R",100,"R",116,"Z",0,"R",116,"R",77,"R",66,"R",1,"Z",0,"R",1,"R",1,"R",100
155520,"R",216,"R",471,"R",46,"R",238,"R",0,"R",238,"R",168,"R",71,"R",2,"R",0,"R",2,"R",1,"R",50
155566,"R",209,"R",332,"R",63,"R",211,"Z",0,"R",211,"R",106,"R",50,"R",45,"Z",0,"R",45,"R",13,"R",29
155593,"A",,"A",,"A",,"R",156,"R",0,"R",156,"R",119,"R",76,"R",24,"R",0,"R",24,"R",10,"R",42
155609,"A",,"A",,"A",,"R",88,"R",0,"R",88,"R",63,"R",72,"R",8,"R",0,"R",8,"R",5,"R",63
155618,"A",,"A",,"A",,"R",144,"R",0,"R",144,"R",127,"R",88,"Z",0,"Z",0,"R",0,"Z",0,"A",
155627,"R",161,"R",238,"R",68,"R",90,"Z",0,"R",90,"R",60,"R",67,"Z",0,"Z",0,"R",0,"Z",0,"A",
155681,"R",997,"R",1671,"R",60,"R",940,"R",0,"R",940,"R",696,"R",74,"R",21,"R",0,"R",21,"R",12,"R",57
155715,"R",270,"R",466,"R",58,"R",271,"R",0,"R",271,"R",163,"R",60,"R",14,"R",0,"R",14,"R",3,"R",21
155812,"R",66,"R",156,"R",42,"R",82,"R",0,"R",82,"R",50,"R",61,"R",0,"R",0,"R",0,"R",0,"A",
155830,"A",,"A",,"A",,"R",128,"R",1,"R",127,"R",106,"R",83,"R",4,"Z",0,"R",4,"R",3,"R",75
155858,"R",219,"R",427,"R",51,"R",219,"R",32,"R",187,"R",106,"R",57,"R",33,"R",11,"R",22,"R",7,"R",32
155867,"A",,"A",,"A",,"R",54,"R",0,"R",54,"R",40,"R",74,"R",0,"Z",0,"R",0,"Z",0,"A",
155876,"R",32,"R",65,"R",49,"R",51,"Z",0,"R",51,"R",34,"R",67,"R",64,"Z",0,"R",64,"R",46,"R",72
155900,"R",138,"R",138,"R",100,"R",140,"Z",0,"R",140,"R",91,"R",65,"Z",0,"Z",0,"R",0,"Z",0,"A",
155937,"R",164,"R",223,"R",74,"R",197,"R",0,"R",197,"R",107,"R",54,"R",0,"R",0,"R",0,"R",0,"A",
155973,"R",120,"R",192,"R",63,"R",131,"R",0,"R",131,"R",85,"R",65,"R",0,"Z",0,"R",0,"Z",0,"A",
156082,"R",665,"R",1359,"R",49,"R",786,"R",0,"R",786,"R",479,"R",61,"R",122,"R",0,"R",122,"R",51,"R",42
156107,"A",,"A",,"A",,"R",70,"R",0,"R",70,"R",43,"R",61,"R",138,"R",0,"R",138,"R",111,"R",80
156125,"R",1216,"R",2709,"R",45,"R",1160,"R",0,"R",1160,"R",773,"R",67,"R",99,"R",0,"R",99,"R",37,"R",37
156134,"R",179,"R",179,"R",100,"R",236,"R",3,"R",233,"R",188,"R",81,"R",0,"R",0,"R",0,"R",0,"A",
156189,"R",177,"R",220,"R",80,"R",193,"R",0,"R",193,"R",122,"R",63,"R",0,"R",0,"R",0,"R",0,"A",
156213,"R",312,"R",419,"R",74,"R",276,"R",0,"R",276,"R",241,"R",87,"Z",0,"Z",0,"R",0,"Z",0,"A",
156231,"R",362,"R",1255,"R",29,"R",367,"R",1,"R",366,"R",202,"R",55,"R",79,"R",0,"R",79,"R",38,"R",48
156277,"A",,"A",,"A",,"R",86,"R",0,"R",86,"R",75,"R",87,"R",0,"R",0,"R",0,"R",0,"A",
156286,"R",568,"R",759,"R",75,"R",430,"R",0,"R",430,"R",332,"R",77,"R",2,"R",0,"R",2,"R",1,"R",50
156295,"R",421,"R",442,"R",95,"R",388,"R",0,"R",388,"R",322,"R",83,"R",0,"Z",0,"R",0,"Z",0,"A",
156310,"A",,"A",,"A",,"R",54,"R",0,"R",54,"R",49,"R",91,"R",67,"R",0,"R",67,"R",65,"R",97
156338,"R",174,"R",1482,"R",12,"R",117,"R",0,"R",117,"R",71,"R",61,"R",91,"R",0,"R",91,"R",50,"R",55
156356,"R",95,"R",153,"R",62,"R",59,"Z",0,"R",59,"R",42,"R",71,"R",1,"Z",0,"R",1,"R",0,"R",0
156365,"R",360,"R",524,"R",69,"R",334,"R",0,"R",334,"R",236,"R",71,"R",20,"R",0,"R",20,"R",9,"R",45
156392,"R",1251,"R",2838,"R",44,"R",1215,"R",0,"R",1215,"R",687,"R",57,"R",656,"R",0,"R",656,"R",211,"R",32
156408,"R",316,"R",321,"R",98,"R",327,"R",0,"R",327,"R",306,"R",94,"R",0,"R",0,"R",0,"R",0,"A",
156417,"R",13,"R",25,"R",52,"R",23,"R",0,"R",23,"R",16,"R",70,"R",1,"R",0,"R",1,"R",0,"R",0
156426,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",5,"R",28,"R",0,"R",0,"R",0,"R",0,"A",
156444,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",8,"R",80,"R",0,"R",0,"R",0,"R",0,"A",
156471,"A",,"A",,"A",,"R",51,"R",0,"R",51,"R",31,"R",61,"Z",0,"Z",0,"R",0,"Z",0,"A",
156541,"R",481,"R",542,"R",89,"R",349,"R",0,"R",349,"R",212,"R",61,"R",0,"R",0,"R",0,"R",0,"A",
156611,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",1,"R",100,"R",1,"R",0,"R",1,"R",1,"R",100
156620,"R",2431,"R",3567,"R",68,"R",2433,"R",0,"R",2433,"R",1529,"R",63,"R",54,"R",0,"R",54,"R",20,"R",37
156648,"R",707,"R",1677,"R",42,"R",716,"R",1,"R",715,"R",398,"R",56,"R",241,"R",0,"R",241,"R",110,"R",46
156675,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",9,"R",50,"R",0,"R",0,"R",0,"R",0,"A",
156745,"R",366,"R",401,"R",91,"R",364,"R",1,"R",363,"R",285,"R",79,"R",0,"R",0,"R",0,"R",0,"A",
156754,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",29,"R",94,"R",3,"Z",0,"R",3,"R",3,"R",100
156790,"R",375,"R",808,"R",46,"R",399,"R",0,"R",399,"R",239,"R",60,"R",35,"R",0,"R",35,"R",15,"R",43
156842,"A",,"A",,"A",,"R",37,"R",0,"R",37,"R",17,"R",46,"R",0,"R",0,"R",0,"R",0,"A",
156851,"R",194,"R",468,"R",41,"R",151,"R",0,"R",151,"R",93,"R",62,"R",38,"R",0,"R",38,"R",19,"R",50
156860,"R",358,"R",945,"R",38,"R",315,"R",0,"R",315,"R",169,"R",54,"R",240,"R",0,"R",240,"R",89,"R",37
156903,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",9,"R",69,"R",0,"R",0,"R",0,"R",0,"A",
156921,"R",1230,"R",3100,"R",40,"R",1140,"R",1,"R",1139,"R",655,"R",58,"R",816,"R",1,"R",815,"R",327,"R",40
156949,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",4,"R",44,"R",8,"R",0,"R",8,"R",3,"R",38
156967,"A",,"A",,"A",,"R",5,"Z",0,"R",5,"R",5,"R",100,"Z",0,"Z",0,"R",0,"Z",0,"A",
157021,"R",992,"R",1823,"R",54,"R",1138,"R",0,"R",1138,"R",744,"R",65,"R",804,"R",0,"R",804,"R",405,"R",50
157030,"R",8,"R",11,"R",73,"R",22,"R",0,"R",22,"R",16,"R",73,"R",2,"Z",0,"R",2,"R",1,"R",50
157058,"R",662,"R",968,"R",68,"R",329,"Z",0,"R",329,"R",154,"R",47,"R",3,"Z",0,"R",3,"R",2,"R",67
157076,"R",280,"R",395,"R",71,"R",326,"R",0,"R",326,"R",177,"R",54,"R",1,"R",0,"R",1,"R",0,"R",0
157085,"R",3837,"R",4709,"R",81,"R",4118,"Z",0,"R",4118,"R",3145,"R",76,"R",72,"Z",0,"R",72,"R",40,"R",56
157100,"R",176,"R",215,"R",82,"R",123,"R",0,"R",123,"R",84,"R",68,"R",2,"R",0,"R",2,"R",0,"R",0
157146,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",30,"R",75,"R",25,"R",0,"R",25,"R",20,"R",80
157216,"R",352,"R",466,"R",76,"R",384,"R",0,"R",384,"R",207,"R",54,"R",11,"R",0,"R",11,"R",3,"R",27
157270,"R",123,"R",246,"R",50,"R",133,"R",3,"R",130,"R",101,"R",78,"R",14,"R",0,"R",14,"R",10,"R",71
157289,"R",2529,"R",3621,"R",70,"R",2383,"R",2,"R",2381,"R",1856,"R",78,"R",58,"R",0,"R",58,"R",32,"R",55
157304,"R",319,"R",598,"R",53,"R",371,"R",0,"R",371,"R",251,"R",68,"R",93,"R",0,"R",93,"R",39,"R",42
157331,"R",303,"R",740,"R",41,"R",278,"R",1,"R",277,"R",159,"R",57,"R",107,"R",0,"R",107,"R",49,"R",46
157359,"R",130,"R",473,"R",27,"R",104,"Z",0,"R",104,"R",65,"R",63,"R",9,"Z",0,"R",9,"R",4,"R",44
157377,"R",183,"R",319,"R",57,"R",123,"R",0,"R",123,"R",71,"R",58,"R",53,"R",0,"R",53,"R",29,"R",55
157386,"R",1448,"R",2035,"R",71,"R",1074,"R",0,"R",1074,"R",760,"R",71,"R",19,"R",0,"R",19,"R",9,"R",47
157395,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",8,"R",42,"Z",0,"Z",0,"R",0,"Z",0,"A",
157401,"R",1399,"R",2200,"R",64,"R",1389,"R",0,"R",1389,"R",1037,"R",75,"R",12,"R",0,"R",12,"R",7,"R",58
157438,"R",191,"R",639,"R",30,"R",139,"R",0,"R",139,"R",92,"R",66,"R",270,"R",0,"R",270,"R",126,"R",47
157447,"R",1897,"R",2817,"R",67,"R",1910,"R",0,"R",1910,"R",1313,"R",69,"R",108,"R",0,"R",108,"R",48,"R",44
157456,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",3,"R",100,"R",0,"R",0,"R",0,"R",0,"A",
157465,"R",24,"R",94,"R",26,"R",58,"R",0,"R",58,"R",13,"R",22,"R",25,"R",0,"R",25,"R",2,"R",8
157483,"R",604,"R",2027,"R",30,"R",576,"R",4,"R",572,"R",392,"R",69,"R",154,"R",0,"R",154,"R",85,"R",55
157508,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",4,"R",67,"R",4,"R",0,"R",4,"R",3,"R",75
157535,"R",233,"R",316,"R",74,"R",222,"R",0,"R",222,"R",109,"R",49,"R",0,"R",0,"R",0,"Z",0,"A",
157553,"R",392,"R",1071,"R",37,"R",321,"R",0,"R",321,"R",175,"R",55,"R",114,"R",0,"R",114,"R",30,"R",26
157599,"R",305,"R",305,"R",100,"R",95,"R",0,"R",95,"R",43,"R",45,"R",0,"R",0,"R",0,"R",0,"A",
157614,"A",,"A",,"A",,"R",124,"Z",0,"R",124,"R",96,"R",77,"R",26,"Z",0,"R",26,"R",18,"R",69
157632,"R",144,"R",213,"R",68,"R",153,"R",0,"R",153,"R",89,"R",58,"R",2,"R",0,"R",2,"R",1,"R",50
157650,"A",,"A",,"A",,"R",101,"Z",0,"R",101,"R",72,"R",71,"R",37,"Z",0,"R",37,"R",26,"R",70
157669,"A",,"A",,"A",,"R",127,"Z",0,"R",127,"R",74,"R",58,"R",1,"Z",0,"R",1,"R",1,"R",100
157678,"A",,"A",,"A",,"R",121,"Z",0,"R",121,"R",80,"R",66,"R",32,"Z",0,"R",32,"R",24,"R",75
157696,"R",166,"R",166,"R",100,"R",18,"R",3,"R",15,"R",10,"R",67,"Z",0,"Z",0,"R",0,"Z",0,"A",
157711,"R",798,"R",1445,"R",55,"R",914,"R",0,"R",914,"R",574,"R",63,"R",163,"R",0,"R",163,"R",64,"R",39
