UNITID,xgrcohrt,grcohrt,xugenter,ugentern,xpgrcohr,pgrcohrt,XRET_PCF,RET_PCF,XRET_PCP,RET_PCP
201104,R,605,R,900,R,67,R,76,C,
201131,R,88,R,141,R,62,B,,B,
201140,R,36,R,45,R,80,B,,B,
201159,R,85,R,306,R,27,R,93,R,94
201177,R,86,R,94,R,91,B,,B,
201195,R,701,R,1061,R,66,B,,B,
201229,R,12,R,12,R,100,R,85,B,
201283,R,201,R,392,R,51,R,58,R,48
201371,R,236,R,356,R,66,R,73,B,
201399,R,52,R,57,R,91,B,,B,
201432,R,290,R,695,R,41,R,42,R,43
201441,R,3530,R,4418,R,79,R,74,R,42
201469,R,56,R,117,R,47,B,,B,
201478,R,171,R,322,R,53,B,,B,
201496,R,188,R,286,R,65,B,,B,
201539,R,62,R,90,R,68,R,60,B,
201548,R,567,R,883,R,64,R,79,R,40
201584,R,28,R,29,R,96,R,58,B,
201609,R,26,R,45,R,57,B,,B,
201618,R,21,R,22,R,95,B,,B,
201627,R,25,R,47,R,53,B,,B,
201645,R,877,R,966,R,90,R,93,B,
201654,R,786,R,787,R,99,R,81,R,100
201672,R,328,R,1030,R,31,R,52,R,52
201681,R,79,R,79,R,100,R,63,C,
201690,R,543,R,550,R,98,B,,B,
201751,R,29,R,60,R,48,B,,B,
201803,R,151,R,151,R,100,R,95,R,95
201821,R,22,R,22,R,100,B,,B,
201858,R,112,R,179,R,62,R,69,R,14
201867,R,15,R,67,R,22,B,,B,
201885,R,3616,R,4488,R,80,B,,B,
201928,R,1073,R,2146,R,50,R,65,R,49
201946,R,387,R,602,R,64,B,,B,
201955,R,419,R,803,R,52,B,,B,
201964,R,49,R,110,R,44,R,84,C,
201973,R,423,R,3309,R,12,R,42,R,35
201991,R,28,R,42,R,66,B,,B,
202019,R,2,R,4,R,50,B,,B,
202046,R,92,R,114,R,80,B,,B,
202055,R,159,R,159,R,100,R,81,C,
202073,R,69,R,84,R,82,B,,B,
202134,R,925,R,2590,R,35,R,59,R,49
202152,R,55,R,129,R,42,B,,B,
202161,R,223,R,223,R,100,R,77,C,
202170,R,319,R,328,R,97,B,,B,
202189,R,346,R,454,R,76,B,,B,
202204,R,119,R,119,R,100,R,79,B,
202222,R,1955,R,7609,R,25,R,48,R,34
202268,R,4,R,55,R,7,B,,B,
202356,R,1714,R,5223,R,32,R,54,R,39
202426,R,10,R,10,R,100,R,100,B,
202435,R,61,R,163,R,37,B,,B,
202453,R,45,R,52,R,86,B,,B,
202480,R,1846,R,2006,R,92,B,,B,
202514,R,208,R,296,R,70,B,,B,
202523,R,629,R,629,R,100,R,90,B,
202541,R,533,R,1258,R,42,B,,B,
202611,R,11,R,169,R,6,B,,B,
202639,R,70,R,115,R,60,R,37,R,17
202648,R,334,R,868,R,38,R,62,R,33
202657,R,262,R,262,R,100,B,,B,
202684,R,90,R,123,R,73,B,,B,
202736,R,21,R,34,R,61,R,88,R,83
202763,R,741,R,1148,R,64,R,73,R,44
202806,R,39,R,1355,R,2,B,,B,
202888,R,24,R,41,R,58,R,61,R,49
202903,R,55,R,90,R,61,B,,B,
202912,R,17,R,92,R,18,B,,B,
202949,R,166,R,262,R,63,B,,B,
202985,R,52,R,52,R,100,B,,B,
203030,R,68,R,96,R,70,C,,C,
203085,R,298,R,510,R,58,B,,B,
203128,R,236,R,317,R,74,B,,B,
203146,R,90,R,108,R,83,R,100,B,
203155,R,959,R,1842,R,52,R,56,R,47
203164,R,95,R,103,R,92,B,,B,
203225,R,645,R,645,R,100,C,,C,
203234,R,56,R,107,R,52,R,88,C,
203289,R,11,R,89,R,12,R,90,R,100
203313,R,103,R,118,R,87,B,,B,
203331,R,291,R,552,R,52,R,58,R,40
203368,R,859,R,962,R,89,R,88,B,
203438,R,57,R,73,R,78,B,,B,
203447,R,178,R,370,R,48,B,,B,
203456,R,108,R,203,R,53,B,,B,
203465,R,664,R,1108,R,59,B,,B,
203474,R,306,R,562,R,54,B,,B,
203483,R,315,R,502,R,62,B,,B,
203492,R,196,R,338,R,57,B,,B,
203517,R,3746,R,4896,R,76,B,,B,
203526,R,93,R,193,R,48,B,,B,
203535,R,454,R,479,R,94,R,92,B,
203544,R,55,R,82,R,67,B,,B,
203580,R,120,R,292,R,41,B,,B,
203599,R,743,R,2002,R,37,B,,B,
203614,R,379,R,540,R,70,B,,B,
203678,R,341,R,684,R,49,B,,B,
203702,R,45,R,311,R,14,R,98,B,
203720,R,32,R,68,R,47,R,57,B,
203739,R,56,R,60,R,93,B,,B,
203748,R,1241,R,2729,R,45,R,61,R,44
203757,R,43,R,278,R,15,B,,B,
203775,R,389,R,608,R,63,R,75,R,50
203818,R,45,R,102,R,44,R,76,R,45
203845,R,376,R,463,R,81,R,77,B,
203881,R,188,R,754,R,24,B,,B,
203942,R,33,R,419,R,7,B,,B,
203960,R,60,R,213,R,28,R,80,C,
204006,R,529,R,760,R,69,R,60,R,50
204015,R,423,R,672,R,62,R,62,R,45
204024,R,3361,R,3625,R,92,R,90,R,33
204060,R,100,R,100,R,100,B,,B,
204121,R,16,R,52,R,30,B,,B,
204158,R,255,R,255,R,100,R,92,R,100
204167,R,13,R,25,R,52,B,,B,
204176,R,52,R,194,R,26,B,,B,
204185,R,579,R,760,R,76,R,80,R,25
204194,R,373,R,688,R,54,R,70,R,50
204200,R,279,R,501,R,55,B,,B,
204219,R,0,R,0,Z,0,R,6,C,
204255,R,189,R,339,R,55,B,,B,
204264,R,386,R,462,R,83,B,,B,
204307,R,263,R,394,R,66,R,80,B,
204316,R,508,R,536,R,94,B,,B,
204334,R,80,R,100,R,80,B,,B,
204422,R,391,R,1646,R,23,R,51,R,33
204431,R,31,R,31,R,100,R,63,C,
204440,R,354,R,997,R,35,B,,B,
204459,R,226,R,226,R,100,R,87,B,
204468,R,55,R,95,R,57,R,78,R,71
204486,R,1674,R,2568,R,65,R,46,R,54
204501,R,748,R,807,R,92,R,91,R,79
204592,R,83,R,146,R,56,B,,B,
204608,R,327,R,327,R,100,B,,B,
204617,R,296,R,550,R,53,R,58,R,7
204626,R,114,R,268,R,42,B,,B,
204635,R,554,R,716,R,77,R,81,B,
204662,R,293,R,338,R,86,R,65,R,50
204671,R,352,R,453,R,77,R,61,R,32
204680,R,472,R,583,R,80,R,57,R,29
204699,R,415,R,527,R,78,R,66,R,53
204705,R,670,R,866,R,77,R,62,R,38
204714,R,157,R,164,R,95,R,75,B,
204723,R,72,R,77,R,93,B,,B,
204741,R,80,R,80,R,100,R,68,C,
204769,R,52,R,52,R,100,R,72,C,
204778,R,95,R,95,R,100,R,76,C,
204796,R,6354,R,8186,R,77,R,88,R,67
204802,R,177,R,181,R,97,R,66,C,
204820,R,261,R,357,R,73,R,57,R,34
204839,R,325,R,356,R,91,R,56,R,33
204848,R,272,R,323,R,84,R,53,R,38
204857,R,3653,R,3671,R,99,R,83,R,60
204866,R,359,R,385,R,93,R,62,R,43
204884,R,34,R,67,R,50,B,,B,
204893,R,6,R,62,R,9,B,,B,
204909,R,567,R,595,R,95,R,78,B,
204936,R,626,R,871,R,71,Z,0,Z,0
204945,R,1723,R,4363,R,39,B,,B,
204963,R,32,R,52,R,61,B,,B,
204981,R,55,R,55,R,100,B,,B,
205027,R,9,R,32,R,28,R,75,B,
205054,R,67,R,76,R,88,R,75,R,71
205081,R,10,R,10,R,100,R,80,B,
205090,R,25,R,47,R,53,R,100,R,73
205124,R,15,R,17,R,88,R,69,B,
205142,R,42,R,98,R,42,B,,B,
205179,R,508,R,541,R,93,B,,B,
205197,R,101,R,183,R,55,R,79,B,
205203,R,341,R,372,R,91,R,66,R,66
205391,R,65,R,65,R,100,B,,B,
205443,R,690,R,709,R,97,R,58,R,20
205470,R,1602,R,4904,R,32,R,56,R,38
205513,R,33,R,34,R,97,B,,B,
205522,R,13,R,36,R,36,B,,B,
205559,R,17,R,24,R,70,B,,B,
205568,R,23,R,26,R,88,R,43,R,50
205610,R,293,R,293,R,100,B,,B,
205647,R,132,R,132,R,100,C,,C,
205692,R,48,R,48,R,100,B,,B,
205708,R,45,R,45,R,100,B,,B,
205717,R,41,R,69,R,59,B,,B,
205726,R,57,R,85,R,67,B,,B,
205841,R,638,R,1794,R,35,B,,B,
205887,R,120,R,331,R,36,C,,C,
205957,R,351,R,560,R,62,R,85,C,
205966,R,261,R,585,R,44,B,,B,
206002,R,140,R,152,R,92,R,86,R,89
206011,R,408,R,761,R,53,B,,B,
206039,R,21,R,36,R,58,R,75,B,
206048,R,259,R,443,R,58,R,61,R,43
206084,R,3424,R,4689,R,73,B,,B,
206093,R,88,R,146,R,60,R,82,R,75
206154,R,2,R,3,R,66,B,,B,
206172,R,34,R,35,R,97,R,69,B,
206181,R,95,R,95,R,100,B,,B,
206224,R,112,R,115,R,97,B,,B,
206279,R,33,R,229,R,14,B,,B,
206321,R,106,R,106,R,100,B,,B,
206330,R,219,R,493,R,44,R,54,R,49
206349,R,115,R,118,R,97,R,69,R,33
206358,R,27,R,27,R,100,R,58,B,
206394,R,65,R,94,R,69,B,,B,
206428,R,34,R,34,R,100,B,,B,
206437,R,293,R,294,R,99,B,,B,
206446,R,135,R,639,R,21,B,,B,
206482,R,87,R,158,R,55,B,,B,
206491,R,188,R,221,R,85,B,,B,
206507,R,380,R,513,R,74,B,,B,
206525,R,545,R,550,R,99,R,80,B,
206589,R,552,R,553,R,99,R,87,B,
206604,R,2207,R,2843,R,77,R,67,R,42
206613,R,170,R,314,R,54,R,67,R,42
206622,R,786,R,786,R,100,B,,B,
206631,R,102,R,103,R,99,B,,B,
206695,R,1979,R,2664,R,74,R,71,R,50
206783,R,26,R,26,R,100,B,,B,
206817,R,224,R,287,R,78,B,,B,
206835,R,86,R,121,R,71,R,68,R,62
206862,R,300,R,300,R,100,R,73,B,
206880,R,61,R,104,R,58,R,76,R,100
206905,R,179,R,273,R,65,B,,B,
206914,R,610,R,890,R,68,R,51,R,18
206923,R,441,R,960,R,45,R,4,R,1
206932,R,70,R,93,R,75,B,,B,
206941,R,1631,R,1964,R,83,R,64,R,41
206969,R,8,R,8,R,100,B,,B,
206996,R,517,R,899,R,57,B,,B,
207041,R,601,R,638,R,94,R,59,R,22
207050,R,1094,R,2041,R,53,B,,B,
207069,R,444,R,772,R,57,R,68,R,23
207087,R,40,R,40,R,100,B,,B,
207102,R,52,R,61,R,85,R,51,B,
207157,R,70,R,108,R,64,R,47,B,
207166,R,33,R,48,R,68,R,67,B,
207209,R,607,R,628,R,96,R,59,R,25
207236,R,406,R,565,R,71,R,45,R,37
207254,R,968,R,1267,R,76,B,,B,
207263,R,1168,R,1225,R,95,R,65,R,61
207272,R,19,R,19,R,100,B,,B,
207281,R,643,R,1209,R,53,B,,B,
207290,R,623,R,686,R,90,R,57,R,29
207306,R,304,R,320,R,95,R,61,R,21
207324,R,358,R,379,R,94,R,20,C,
207351,R,331,R,425,R,77,R,35,R,35
207388,R,3074,R,3412,R,90,R,80,R,55
207397,R,453,R,869,R,52,R,48,R,30
207403,R,395,R,406,R,97,B,,B,
207449,R,1634,R,2882,R,56,R,30,R,20
207458,R,314,R,340,R,92,B,,B,
207500,R,3557,R,3778,R,94,R,82,R,47
207537,R,58,R,58,R,100,R,93,C,
207564,R,759,R,1177,R,64,R,53,R,9
207582,R,550,R,627,R,87,B,,B,
207607,R,0,R,101,R,0,C,,R,40
207625,R,353,R,353,R,100,R,88,C,
207634,R,34,R,44,R,77,B,,B,
207661,R,616,R,939,R,65,R,46,R,30
207670,R,914,R,1378,R,66,R,44,R,34
207689,R,110,R,121,R,90,R,52,R,5
207704,R,134,R,134,R,100,B,,B,
207722,R,285,R,295,R,96,R,56,R,35
207740,R,420,R,577,R,72,R,29,C,
207786,R,44,R,50,R,88,B,,B,
207838,R,27,R,33,R,81,R,72,R,82
207847,R,655,R,677,R,96,R,59,R,20
207856,R,24,R,58,R,41,R,80,R,80
207865,R,1062,R,1112,R,95,R,69,R,33
207935,R,1292,R,2022,R,63,R,49,R,31
207962,R,346,R,346,R,100,R,67,C,
207971,R,587,R,775,R,75,R,78,R,50
208017,R,35,R,35,R,100,R,81,B,
208026,R,110,R,215,R,51,B,,B,
208035,R,362,R,543,R,66,R,49,R,16
208044,R,12,R,13,R,92,R,50,B,
208053,R,38,R,67,R,56,B,,B,
208080,R,21,R,21,R,100,B,,B,
208187,R,37,R,37,R,100,R,100,B,
208239,R,316,R,363,R,87,B,,B,
208248,R,204,R,204,R,100,R,100,C,
208275,R,287,R,3051,R,9,B,,B,
208318,R,337,R,1370,R,24,B,,B,
208390,R,397,R,1400,R,28,B,,B,
208406,R,649,R,1637,R,39,R,60,R,32
208415,R,99,R,227,R,43,R,50,R,47
208433,R,26,R,26,R,100,C,,C,
208479,R,552,R,552,R,100,B,,B,
208488,R,127,R,293,R,43,R,75,B,
208512,R,62,R,81,R,76,B,,B,
208646,R,305,R,992,R,30,R,66,R,33
208655,R,105,R,105,R,100,R,83,C,
208725,R,67,R,163,R,41,R,48,R,20
208822,R,336,R,567,R,59,R,79,B,
208859,R,56,R,56,R,100,B,,B,
208965,R,136,R,139,R,97,B,,B,
209038,R,537,R,1000,R,53,B,,B,
209056,R,493,R,570,R,86,B,,B,
209065,R,449,R,495,R,90,R,83,B,
209074,R,576,R,1911,R,30,R,62,R,47
209083,R,36,R,36,R,100,B,,B,
209108,R,6,R,274,R,2,R,42,R,62
209153,R,67,R,67,R,100,B,,B,
209205,R,90,R,120,R,75,B,,B,
209241,R,8,R,8,R,100,B,,B,
209250,R,1000,R,2280,R,43,R,57,R,30
209287,R,83,R,182,R,45,B,,B,
209348,R,26,R,26,R,100,B,,B,
209409,R,52,R,105,R,49,R,63,B,
209506,R,333,R,706,R,47,R,71,R,44
209533,R,14,R,48,R,29,R,25,C,
209542,R,2865,R,4137,R,69,R,81,R,46
209551,R,2830,R,4659,R,60,R,82,R,44
209603,R,31,R,107,R,28,R,60,R,100
209612,R,303,R,402,R,75,B,,B,
209667,R,47,R,47,R,100,B,,B,
209676,R,75,R,75,R,100,B,,B,
209694,R,45,R,45,R,100,B,,B,
209700,R,68,R,68,R,100,R,91,C,
209719,R,58,R,58,R,100,B,,B,
209746,R,933,R,6164,R,15,R,49,R,37
209807,R,1264,R,5361,R,23,R,67,R,49
209825,R,673,R,789,R,85,R,83,R,50
209922,R,297,R,301,R,98,B,,B,
209940,R,259,R,1036,R,25,B,,B,
209986,R,23,R,23,R,100,B,,B,
210076,R,588,R,944,R,62,B,,B,
210100,R,83,R,98,R,84,R,75,B,
210146,R,899,R,1490,R,60,R,69,R,25
210155,R,324,R,649,R,49,R,49,R,48
210234,R,432,R,2214,R,19,B,,B,
210270,R,251,R,482,R,52,R,50,R,28
210304,R,75,R,175,R,42,R,61,C,
210331,R,167,R,205,R,81,R,76,C,
210340,R,58,R,58,R,100,B,,B,
210359,R,231,R,231,R,100,R,69,B,
210401,R,541,R,599,R,90,R,86,B,
210429,R,904,R,1315,R,68,R,71,R,38
210474,R,9,R,9,R,100,R,83,R,100
210483,R,189,R,269,R,70,B,,B,
210492,R,35,R,53,R,66,B,,B,
210571,R,456,R,572,R,79,R,81,B,
210599,R,240,R,240,R,100,B,,B,
210605,R,1370,R,6314,R,21,R,58,R,45
210669,R,478,R,522,R,91,R,85,R,33
210711,R,10,R,19,R,52,B,,B,
210739,R,395,R,395,R,100,B,,B,
210748,R,27,R,45,R,60,R,45,R,27
210775,R,292,R,381,R,76,B,,B,
210784,R,106,R,150,R,70,B,,B,
210890,R,93,R,93,R,100,B,,B,
210906,R,78,R,336,R,23,R,85,R,74
210942,R,506,R,1253,R,40,B,,B,
210951,R,68,R,68,R,100,B,,B,
210960,R,703,R,1557,R,45,B,,B,
211006,R,386,R,409,R,94,B,,B,
211024,R,142,R,231,R,61,B,,B,
211079,R,467,R,795,R,58,B,,B,
211088,R,466,R,676,R,68,R,82,R,22
211112,R,60,R,104,R,57,B,,B,
211149,R,40,R,100,R,40,R,88,C,
211158,R,1667,R,2167,R,76,R,81,R,56
211185,R,10,R,10,R,100,R,100,B,
211200,R,217,R,259,R,83,B,,B,
211246,R,29,R,29,R,100,R,85,B,
211273,R,352,R,357,R,98,B,,B,
211291,R,906,R,937,R,96,R,95,C,
211307,R,1508,R,3236,R,46,B,,B,
211316,R,54,R,79,R,68,R,93,R,100
211325,R,6,R,6,R,100,B,,B,
211334,R,29,R,45,R,64,R,81,R,100
211343,R,880,R,1449,R,60,B,,B,
211352,R,401,R,521,R,76,R,75,B,
211361,R,982,R,1589,R,61,R,76,R,29
211398,R,103,R,104,R,99,R,69,C,
211431,R,244,R,485,R,50,B,,B,
211440,R,1339,R,1341,R,99,R,94,R,50
211468,R,237,R,422,R,56,R,100,R,100
211477,R,169,R,307,R,55,B,,B,
211495,R,124,R,124,R,100,B,,B,
211556,R,75,R,122,R,61,R,65,B,
211583,R,190,R,328,R,57,R,61,C,
211608,R,377,R,455,R,82,R,63,C,
211617,R,452,R,668,R,67,B,,B,
211635,R,57,R,105,R,54,R,77,B,
211644,R,1245,R,1704,R,73,R,74,R,35
211750,R,280,R,419,R,66,R,82,R,79
211802,R,76,R,87,R,87,B,,B,
211820,R,68,R,68,R,100,R,82,B,
211893,R,12,R,33,R,36,B,,B,
211909,R,50,R,131,R,38,B,,B,
211927,R,1489,R,2616,R,56,R,60,R,36
211954,R,111,R,111,R,100,B,,B,
211981,R,440,R,517,R,85,R,72,B,
212009,R,624,R,639,R,97,B,,B,
212045,R,119,R,195,R,61,R,82,R,100
212054,R,2005,R,3265,R,61,R,82,R,53
212072,R,83,R,90,R,92,B,,B,
212090,R,14,R,1312,R,1,B,,B,
212106,R,1485,R,1727,R,85,B,,B,
212115,R,1076,R,1488,R,72,R,73,R,67
212133,R,415,R,415,R,100,R,78,R,50
212160,R,1398,R,2045,R,68,R,68,R,34
212179,R,31,R,31,R,100,R,42,C,
212197,R,496,R,543,R,91,R,84,C,
212212,R,33,R,44,R,75,B,,B,
212230,R,31,R,32,R,96,B,,B,
212267,R,56,R,74,R,75,B,,B,
212276,R,52,R,63,R,82,B,,B,
212285,R,62,R,66,R,93,B,,B,
212294,R,50,R,58,R,86,B,,B,
212300,R,26,R,80,R,32,B,,B,
212328,R,100,R,142,R,70,B,,B,
212337,R,82,R,104,R,78,B,,B,
212346,R,1,R,3,R,33,B,,B,
212355,R,115,R,154,R,74,B,,B,
212364,R,44,R,45,R,97,B,,B,
212373,R,54,R,65,R,83,B,,B,
212382,R,91,R,125,R,72,B,,B,
212391,R,87,R,105,R,82,B,,B,
212407,R,33,R,62,R,53,B,,B,
212425,R,148,R,189,R,78,B,,B,
212434,R,175,R,198,R,88,B,,B,
212568,R,70,R,70,R,100,R,62,B,
212577,R,503,R,516,R,97,R,89,C,
212601,R,588,R,690,R,85,R,80,R,72
212656,R,353,R,553,R,63,B,,B,
212674,R,695,R,749,R,92,R,91,B,
212683,R,63,R,77,R,81,B,,B,
212708,R,63,R,88,R,71,B,,B,
212726,R,10,R,11,R,90,B,,B,
212744,R,12,R,13,R,92,B,,B,
212753,R,133,R,175,R,76,B,,B,
212805,R,567,R,621,R,91,R,89,B,
212832,R,322,R,574,R,56,B,,B,
212869,R,103,R,249,R,41,B,,B,
212878,R,390,R,2461,R,15,R,48,R,52
212911,R,313,R,316,R,99,R,96,C,
212939,R,25,R,26,R,96,B,,B,
212975,R,102,R,109,R,93,R,64,B,
212984,R,260,R,436,R,59,R,84,R,92
212993,R,39,R,99,R,39,B,,B,
213002,R,361,R,486,R,74,B,,B,
213011,R,82,R,82,R,100,R,69,C,
213020,R,2859,R,3881,R,73,R,73,R,60
213057,R,12,R,12,R,100,B,,B,
213163,R,6,R,57,R,10,R,61,R,50
213181,R,268,R,333,R,80,R,71,B,
213215,R,23,R,25,R,92,R,79,R,50
213233,R,145,R,360,R,40,B,,B,
213251,R,381,R,461,R,82,R,86,R,100
213303,R,355,R,508,R,69,R,62,R,56
213312,R,422,R,790,R,53,B,,B,
213321,R,449,R,450,R,99,R,83,C,
213330,R,11,R,17,R,64,R,91,R,100
213349,R,1828,R,2634,R,69,R,78,R,67
213358,R,174,R,410,R,42,R,76,B,
213367,R,868,R,1173,R,73,R,82,R,62
213376,R,295,R,511,R,57,B,,B,
213385,R,584,R,584,R,100,R,94,B,
213400,R,119,R,226,R,52,R,78,C,
213428,R,27,R,29,R,93,R,74,R,88
213455,R,21,R,97,R,21,R,42,R,84
213473,R,75,R,87,R,86,R,91,R,91
213491,R,14,R,56,R,25,R,90,R,73
213507,R,429,R,482,R,89,R,83,B,
213525,R,970,R,5423,R,17,R,63,R,29
213534,R,548,R,671,R,81,B,,B,
213543,R,1125,R,1201,R,93,R,93,B,
213552,R,54,R,113,R,47,B,,B,
213570,R,213,R,262,R,81,B,,B,
213589,R,519,R,578,R,89,R,34,R,36
213598,R,453,R,510,R,88,R,61,B,
213613,R,1146,R,1540,R,74,R,74,R,27
213659,R,1023,R,1693,R,60,B,,B,
213668,R,382,R,428,R,89,R,83,C,
213686,R,26,R,26,R,100,B,,B,
213774,R,154,R,229,R,67,B,,B,
213783,R,696,R,1018,R,68,R,69,R,60
213826,R,278,R,503,R,55,R,81,R,40
213871,R,32,R,37,R,86,B,,B,
213914,R,114,R,177,R,64,B,,B,
213932,R,1,R,57,R,1,R,25,B,
213987,R,943,R,1068,R,88,R,79,R,100
213996,R,735,R,839,R,87,R,86,R,100
214005,R,69,R,69,R,100,B,,B,
214023,R,29,R,109,R,26,B,,B,
214041,R,1334,R,1814,R,73,R,81,R,39
214069,R,314,R,451,R,69,R,82,R,94
214111,R,1915,R,3747,R,51,R,59,R,30
214148,R,88,R,158,R,55,R,84,C,
214157,R,380,R,467,R,81,R,86,C,
214166,R,259,R,488,R,53,R,63,R,100
214175,R,589,R,589,R,100,R,92,B,
214227,R,299,R,651,R,45,B,,B,
214254,R,298,R,298,R,100,R,94,C,
214272,R,525,R,525,R,100,R,71,B,
214290,R,205,R,309,R,66,B,,B,
214315,R,19,R,31,R,61,R,85,C,
214379,R,1236,R,2076,R,59,B,,B,
214476,R,12,R,36,R,33,B,,B,
214528,R,527,R,663,R,79,B,,B,
214546,R,46,R,65,R,70,C,,C,
214582,R,84,R,125,R,67,R,59,R,30
214591,R,837,R,1024,R,81,B,,B,
214625,R,216,R,386,R,55,B,,B,
214634,R,116,R,303,R,38,B,,B,
214643,R,187,R,293,R,63,B,,B,
214652,R,240,R,453,R,52,B,,B,
214670,R,189,R,281,R,67,B,,B,
214689,R,1318,R,1491,R,88,B,,B,
214698,R,214,R,300,R,71,B,,B,
214704,R,766,R,947,R,80,B,,B,
214713,R,56,R,354,R,15,B,,B,
214731,R,450,R,641,R,70,B,,B,
214740,R,201,R,325,R,61,B,,B,
214759,R,201,R,372,R,54,B,,B,
214768,R,504,R,552,R,91,B,,B,
214777,R,6040,R,6772,R,89,B,,B,
214786,R,245,R,300,R,81,B,,B,
214795,R,319,R,480,R,66,B,,B,
214801,R,779,R,1127,R,69,B,,B,
214810,R,294,R,395,R,74,B,,B,
214829,R,331,R,557,R,59,B,,B,
214838,R,27,R,93,R,29,B,,B,
214883,R,36,R,334,R,10,R,90,R,55
214892,R,129,R,339,R,38,B,,B,
214908,R,28,R,30,R,93,R,87,B,
214944,R,130,R,178,R,73,B,,B,
214962,R,32,R,39350,R,0,B,,B,
214971,R,18,R,57,R,31,B,,B,
215008,R,12,R,20,R,60,R,92,C,
215026,R,30,R,30,R,100,B,,B,
215053,R,52,R,83,R,62,B,,B,
215062,R,2382,R,3335,R,71,R,97,R,91
215099,R,606,R,813,R,74,Z,0,Z,0
215105,R,476,R,606,R,78,R,82,B,
215114,R,148,R,336,R,44,R,79,R,33
215132,R,532,R,677,R,78,R,87,C,
215239,R,1883,R,4963,R,37,R,56,R,38
215266,R,288,R,403,R,71,R,69,B,
215275,R,512,R,664,R,77,R,79,B,
215284,R,868,R,1005,R,86,R,75,B,
215293,R,2927,R,3797,R,77,R,88,B,
215309,R,218,R,256,R,85,R,55,B,
215336,R,42,R,53,R,79,R,93,R,100
215381,R,242,R,525,R,46,B,,B,
215390,R,65,R,74,R,87,B,,B,
215415,R,1057,R,1057,R,100,B,,B,
215433,R,218,R,218,R,100,R,63,R,100
215442,R,418,R,429,R,97,R,67,R,45
215488,R,50,R,50,R,100,R,29,C,
215530,R,23,R,37,R,62,C,,C,
215567,R,9,R,18,R,50,R,86,R,100
215585,R,477,R,1036,R,46,R,45,R,34
215594,R,147,R,234,R,62,B,,B,
215637,R,244,R,244,R,100,C,,C,
215646,R,165,R,304,R,54,R,64,R,51
215655,R,552,R,1008,R,54,B,,B,
215682,R,24,R,29,R,82,B,,B,
215691,R,97,R,97,R,100,R,92,B,
215743,R,335,R,433,R,77,B,,B,
215770,R,995,R,1307,R,76,R,88,R,33
215798,R,361,R,424,R,85,R,87,B,
215868,R,356,R,473,R,75,B,,B,
215886,R,127,R,593,R,21,B,,B,
215895,R,105,R,135,R,77,R,86,B,
215929,R,975,R,1146,R,85,R,89,B,
215947,R,230,R,230,R,100,R,78,B,
215956,R,5,R,10,R,50,R,100,B,
215965,R,10,R,10,R,100,R,64,C,
215974,R,8,R,173,R,4,B,,B,
215992,R,128,R,173,R,73,B,,B,
216010,R,1486,R,1881,R,79,R,79,R,50
216038,R,1487,R,2215,R,67,R,78,R,50
216047,R,15,R,44,R,34,R,75,C,
216074,R,93,R,119,R,78,R,98,R,98
216083,R,364,R,378,R,96,B,,B,
216108,R,19,R,33,R,57,R,60,R,20
216162,R,16,R,64,R,25,R,26,B,
216180,R,3,R,3,R,100,R,100,R,100
216223,R,10,R,15,R,66,B,,B,
216278,R,499,R,499,R,100,R,88,B,
216287,R,368,R,372,R,98,R,97,B,
216296,R,322,R,397,R,81,B,,B,
216311,R,32,R,32,R,100,R,74,B,
216339,R,3593,R,6258,R,57,R,82,R,59
216357,R,349,R,453,R,77,Z,0,Z,0
216418,R,125,R,215,R,58,R,88,R,76
216427,R,88,R,88,R,100,R,86,B,
216436,R,123,R,123,R,100,B,,B,
216445,R,92,R,92,R,100,B,,B,
216454,R,152,R,152,R,100,R,89,B,
216524,R,454,R,476,R,95,R,88,B,
216542,R,198,R,277,R,71,B,,B,
216551,R,133,R,133,R,100,R,65,B,
216579,R,173,R,184,R,94,B,,B,
216597,R,1558,R,1862,R,83,R,94,R,75
216630,R,139,R,145,R,95,R,59,R,90
216649,R,30,R,30,R,100,R,98,C,
216667,R,346,R,347,R,99,R,84,B,
216694,R,330,R,453,R,72,R,78,R,67
216746,R,11,R,11,R,100,B,,B,
216764,R,1726,R,3021,R,57,R,83,R,60
216773,R,16,R,78,R,20,R,38,C,
216782,R,257,R,257,R,100,B,,B,
216807,R,337,R,341,R,98,R,83,R,83
216825,R,1122,R,2252,R,49,R,59,R,33
216852,R,551,R,750,R,73,B,,B,
216931,R,510,R,644,R,79,R,78,R,1
216986,R,33,R,48,R,68,R,88,C,
217013,R,86,R,247,R,34,R,74,R,100
217040,R,17,R,20,R,85,B,,B,
217059,R,1014,R,1324,R,76,B,,B,
217077,R,904,R,904,R,100,R,66,B,
217086,R,124,R,300,R,41,R,73,R,68
217095,R,96,R,194,R,49,B,,B,
217156,R,1392,R,1510,R,92,R,97,B,
217165,R,773,R,927,R,83,R,79,R,33
217235,R,2336,R,3079,R,75,B,,B,
217244,R,181,R,181,R,100,R,82,B,
217305,R,656,R,1272,R,51,B,,B,
217350,A,,A,,A,,B,,R,42
217369,A,,A,,A,,B,,R,17
217402,R,975,R,1259,R,77,B,,B,
217420,R,1021,R,1972,R,51,R,77,R,53
217475,R,1986,R,4153,R,47,B,,B,
217484,R,2514,R,3559,R,70,B,,B,
217493,R,391,R,501,R,78,B,,B,
217518,R,955,R,1050,R,90,B,,B,
